ND,DC,EC,LC,CC,BC,FR
" Chang S, 2016, IEEE T VEH TECHNOL",0.000124254,1.56E-05,2.87E-05,0.11733831,2.24E-05,0
" Dwork C, 1993, ADVANCES IN CRYPTOLOGY - CRYPTO '92. 12TH ANNUAL INTERNATIONAL CRYPTOLOGY CONFERENCE PROCEEDINGS",6.21E-05,6.13E-06,0,0.114863129,0,0
" Dziembowski S, 2015, LECT NOTES COMPUT SC",6.21E-05,6.13E-06,0,0.114863129,0,0
" Ekblaw A, P IEEE OPEN BIG DATA",0.000124254,1.27E-05,0.000330107,0.129578644,0.000260404,0
" Ferrer E C, 2016, ARXIV16080069",6.21E-05,6.13E-06,0,0.114863129,0,0
" Johnson D, 2001, INTERNATIONAL JOURNAL OF INFORMATION SECURITY",6.21E-05,6.13E-06,0,0.114863129,0,0
" Joux A, 2004, J CRYPTOL",6.21E-05,6.13E-06,0,0.114863129,0,0
" Joux A, 2003, J CRYPTOL",6.21E-05,6.13E-06,0,0.114863129,0,0
" King S, 2012, PEER TO PEER CRYPTO",6.21E-05,6.13E-06,0,0.114863129,0,0
" Kwon J, 2014, DRAFT V 0 6 FALL",6.21E-05,6.13E-06,0,0.114863129,0,0
" Liu X, 2016, IEEE T SERV COMPUT",6.21E-05,6.13E-06,0,0.114863129,0,0
" M Barreto P S L, 2006, SELECTED AREAS CRYP",6.21E-05,6.13E-06,0,0.114863129,0,0
" Nadal S, 2012, PPCOIN PEER TO PEE",6.21E-05,6.13E-06,0,0.114863129,0,0
" Nakamoto S, 2008, DECENTRALIZED BUS RE",0.000372763,3.15E-05,0.006739256,0.134090871,0.006828211,0
" Parno B, 2013, P IEEE S SECUR PRIV",6.21E-05,6.13E-06,0,0.114863129,0,0
" Schwartz D, 2014, TECHNICAL REPOR",6.21E-05,6.13E-06,0,0.114863129,0,0
" Shamir A, 1979, COMMUN ACM",0.000124254,1.83E-05,4.51E-05,0.117273337,2.55E-05,0
" Smart N P, 2001, LECT NOTES COMPUTER",6.21E-05,6.13E-06,0,0.114863129,0,0
" Wood G, 2014, ETHEREUM PROJECT YEL",0.000124254,6.18E-06,0.000199947,0.11611265,0.000130444,0
" Xia Q, 2017, IEEE ACCESS",0.000372763,0.002322934,0.002972174,0.135294612,0.003830187,0
" Yan Jh, 2015, SECUR COMMUN NETW",6.21E-05,6.13E-06,0,0.114863129,0,0
" Yue X, 2016, J MED SYST",0.000434891,0.002368177,0.007441058,0.148088176,0.008180829,0
"Ali I, 2018, FRONT ONCOL",6.21E-05,4.01E-07,0,0.131380903,0,0
" Amin J, 2018, FUTURE GENER COMP SY",0.000248509,5.43E-05,0.005837001,0.15501069,0.008021641,0
" Ansari Gj, 2018, FUTURE GENER COMP SY",0.000124254,2.70E-05,0.001698609,0.15292821,0.002398076,0
" Armato Sg, 2004, RADIOLOGY",0.000124254,5.44E-06,0.00029675,0.139564727,0.000399125,0
" Bhatia S, 2019, ADV INTELL SYST COMP",6.21E-05,4.01E-07,0,0.131380903,0,0
" Bishop C M, 2006, PATTERN RECOG",0.000186382,4.20E-07,0.007062468,0.133783267,0.007878832,0
" Brown Ms, 2014, EUR RADIOL",6.21E-05,4.01E-07,0,0.131380903,0,0
" Chen Ch, 2018, PLOS ONE",0.000124254,5.44E-06,0.00029675,0.139564727,0.000399125,0
" Dai Sf, 2015, NEUROCOMPUTING",6.21E-05,4.01E-07,0,0.131380903,0,0
" Dehmeshki J, 2007, COMPUT MED IMAG GRAP",6.21E-05,4.01E-07,0,0.131380903,0,0
" Despotovic I, 2015, COMPUT MATH METHOD M",6.21E-05,4.01E-07,0,0.131380903,0,0
" Dou Q, 2017, IEEE T BIO-MED ENG",0.000186382,4.24E-07,0.00285042,0.137274635,0.00301029,0
" Faisal M, 2018, PATTERN RECOGN LET",6.21E-05,4.01E-07,0,0.131380903,0,0
" Fernandes Sl, 2017, J MED IMAG HEALTH IN",0.000124254,6.68E-07,0.000533156,0.133289169,0.000590822,0
" Sousa Jrfd, 2010, COMPUT METH PROG BIO",6.21E-05,4.01E-07,0,0.131380903,0,0
" Firmino M, 2016, BIOMED ENG ONLINE",0.000124254,5.44E-06,0.00029675,0.139564727,0.000399125,0
" Gong J, 2018, PHYS MEDICA",6.21E-05,4.01E-07,0,0.131380903,0,0
" Gould Mk, 2007, CHEST",6.21E-05,4.01E-07,0,0.131380903,0,0
" Gupta A, 2018, MED PHYS",0.000124254,4.22E-07,0.000794206,0.131440984,0.00067998,0
" Gurcan Mn, 2002, MED PHYS",6.21E-05,4.01E-07,0,0.131380903,0,0
" Han H, 2015, IEEE J BIOMED HEALTH",0.000124254,4.09E-07,0.000429269,0.131477488,0.00044313,0
" Huang G, 2017, PROC CVPR IEEE",0.000248509,6.08E-06,0.002490222,0.142060298,0.002812046,0
" Jiang Hy, 2018, IEEE J BIOMED HEALTH",6.21E-05,4.01E-07,0,0.131380903,0,0
" Jolliffe It, 2002, PRINCIPAL COMPONENT",6.21E-05,4.01E-07,0,0.131380903,0,0
" Kaiming He, 2016, 2016 IEEE CONFERENCE ON COMPUTER VISION AND PATTERN RECOGNITION (CVPR)",6.21E-05,4.01E-07,0,0.131380903,0,0
" Kurihara Y, 2014, AM J ROENTGENOL",6.21E-05,4.01E-07,0,0.131380903,0,0
" Lee Y, 2001, IEEE T MED IMAGING",0.000124254,4.33E-07,0.00084762,0.132527541,0.000873829,0
" Lehmann G, 2012, INSIGHT ",6.21E-05,4.01E-07,0,0.131380903,0,0
" Li Cf, 2018, IEEE ACCESS",6.21E-05,4.01E-07,0,0.131380903,0,0
" Liaqat A, 2018, J MECH MED BIOL",0.000248509,5.43E-05,0.005837001,0.15501069,0.008021641,0
" Lim J S, 1990, 2 DIMENSIONAL SIGNAL",6.21E-05,4.01E-07,0,0.131380903,0,0
" Mattoccia S, 2011, PATTERN RECOGN LETT",6.21E-05,4.01E-07,0,0.131380903,0,0
" Messay T, 2010, MED IMAGE ANAL",6.21E-05,4.01E-07,0,0.131380903,0,0
" Mukhopadhyay S, 2016, J DIGIT IMAGING",6.21E-05,4.01E-07,0,0.131380903,0,0
" Murphy K, 2009, MED IMAGE ANAL",6.21E-05,4.01E-07,0,0.131380903,0,0
" Murphy Kp, 2006, NAIVE BAYES CLASSIFI",6.21E-05,4.01E-07,0,0.131380903,0,0
" Naqi Sm, 2018, CURR MED IMAGING",0.000186382,5.41E-05,0.002446189,0.15386086,0.003731699,0
" Naqi S M, 2018, NEURAL COMPUT APPL",6.21E-05,4.01E-07,0,0.131380903,0,0
" Naqi S M, 2018, INT J COMPUTER ASSIS",6.21E-05,4.01E-07,0,0.131380903,0,0
" Naqi Sm, 2017, CURR MED IMAGING",0.000124254,5.44E-06,0.00029675,0.139564727,0.000399125,0
" Nasir M, 2018, MICROSC RES TEC",6.21E-05,4.01E-07,0,0.131380903,0,0
" Nibali A, 2017, INT J COMPUT ASS RAD",0.000186382,5.46E-06,0.001487544,0.139627683,0.001703522,0
" Nida N, 2016, IIOAB J",0.000124254,2.70E-05,0.001698609,0.15292821,0.002398076,0
" Ojala T, 2002, IEEE T PATTERN ANAL",0.000310636,1.20E-05,0.007156312,0.141829973,0.00734663,0
" Otsu N, 1979, IEEE T SYST MAN CYB",0.000186382,5.45E-06,0.009949109,0.143011995,0.010189446,0
" Ozekes S, 2008, KOREAN J RADIOL",6.21E-05,4.01E-07,0,0.131380903,0,0
" Peterson Le, 2009, SCHOLARPEDIA",6.21E-05,4.01E-07,0,0.131380903,0,0
" Riccardi A, 2011, MED PHYS",6.21E-05,4.01E-07,0,0.131380903,0,0
" Russakovsky O, 2015, INT J COMPUT VISION",0.000186382,4.51E-07,0.004012902,0.135126513,0.003783931,0
" Shah Jh, 2017, PATTERN RECOGN LET",6.21E-05,4.01E-07,0,0.131380903,0,0
" Simonyan K, 2015, ARXIV14091556C",0.000434891,1.09E-06,0.01825077,0.146561772,0.019507063,0
" Sobue T, 2002, J CLIN ONCOL",6.21E-05,4.01E-07,0,0.131380903,0,0
" Sun Wq, 2017, COMPUT BIOL MED",0.000124254,5.44E-06,0.00029675,0.139564727,0.000399125,0
" Sun Yj, 2007, IEEE T AERO ELEC SYS",6.21E-05,4.01E-07,0,0.131380903,0,0
" Swain Ph, 1977, IEEE T GEOSCI REMOTE",6.21E-05,4.01E-07,0,0.131380903,0,0
" Teramoto A, 2013, INT J COMPUT ASS RAD",6.21E-05,4.01E-07,0,0.131380903,0,0
" Thawani R, 2018, LUNG CANCER",6.21E-05,4.01E-07,0,0.131380903,0,0
" Tumer K, 1996, CONNECTION SCIENCE",6.21E-05,4.01E-07,0,0.131380903,0,0
" Ukil S, 2009, IEEE T MED IMAGING",0.000124254,4.02E-07,0.004890983,0.134030577,0.005868032,0
" Veronesi G, 2008, LUNG CANCER",6.21E-05,4.01E-07,0,0.131380903,0,0
" Wang Cm, 2017, COMPUT MED IMAG GRAP",6.21E-05,4.01E-07,0,0.131380903,0,0
" White C, 2001, NEW TECHNIQUES THOR",6.21E-05,4.01E-07,0,0.131380903,0,0
" Xie Yt, 2018, INFORM FUSION",0.000124254,5.44E-06,0.00029675,0.139564727,0.000399125,0
" Yasmin M, 2017, PATTERN RECOGN LET",6.21E-05,4.01E-07,0,0.131380903,0,0
" Ye Xj, 2009, IEEE T BIO-MED ENG",0.000186382,4.41E-07,0.001363721,0.13262582,0.001402906,0
"Aguilera A, 2017, J MED INTERNET RES",6.21E-05,1.82E-07,0,0.124974766,0,0
" Aguilera A, 2015, ARBOR",6.21E-05,1.82E-07,0,0.124974766,0,0
" Aguilera A, 2015, J AFFECT DISORDERS",6.21E-05,1.82E-07,0,0.124974766,0,0
" Alves De Sousa V, 1994, THESI",6.21E-05,1.82E-07,0,0.124974766,0,0
" Aretxabala Me, 2012, INT EC LETT",6.21E-05,1.82E-07,0,0.124974766,0,0
" Campbell B, 2015, PERS UBIQUIT COMPUT",6.21E-05,1.82E-07,0,0.124974766,0,0
" Chamaz K, 2016, CONSTRUCTING GROUNDE",6.21E-05,1.82E-07,0,0.124974766,0,0
" Vazquez Myg, 2016, J MED SYST",6.21E-05,1.82E-07,0,0.124974766,0,0
" Garcia Y, 2019, HEALTH INFORM J",6.21E-05,1.82E-07,0,0.124974766,0,0
" Garcia Y, 2017, J TECHNOL HUMAN SERV",6.21E-05,1.82E-07,0,0.124974766,0,0
" Gsma Foundation, MOB WORLD C 2015 BA",6.21E-05,1.82E-07,0,0.124974766,0,0
" Hall Ak, 2015, ANNU REV PUBL HEALTH",6.21E-05,1.82E-07,0,0.124974766,0,0
" Handley Ma, 2018, ANNU REV PUBL HEALTH",6.21E-05,1.82E-07,0,0.124974766,0,0
" Itu, IND DAT DISP MOB CE",6.21E-05,1.82E-07,0,0.124974766,0,0
" Kong G, 2014, ADDICT BEHAV",6.21E-05,1.82E-07,0,0.124974766,0,0
" Kroenke K, 2001, J GEN INTERN MED",0.000124254,5.46E-05,0.002395905,0.132693608,0.001853824,0
" Lopez A, 2015, CLIN SOC WORK J",6.21E-05,1.82E-07,0,0.124974766,0,0
" Lopez A, 2014, SOC WORK HEALTH CARE",6.21E-05,1.82E-07,0,0.124974766,0,0
" Proudfoot J, 2013, BMC PSYCHIATRY",6.21E-05,1.82E-07,0,0.124974766,0,0
 [No Title Captured,0.000994036,8.87E-05,0.100666529,0.164836965,0.099469632,0
"Abdullateef Bn, 2016, SPRINGERPLUS",0.000559145,0.060913933,0.00109035,0.155516908,0.001728747,0
" Abdulnabi M, 2017, J BIOMED INFORM",0.000559145,0.058385563,0.001047897,0.15562216,0.001434404,0
" Acampora G, 2013, P IEEE",0.000310636,0.043973712,0.000269812,0.149205584,0.000396287,0
" Adibi S, 2015, INT CONF UBIQ FUTUR",0.000248509,0.040319402,0.000115772,0.149269234,0.000194602,0
" Adunlin G, 2015, HEALTH EXPECT",0.000497018,0.058006215,0.00085839,0.154229428,0.001305427,0
" Agrawal At, 2013, HOME HLTH MONITORIN",6.21E-05,0.01088257,0,0.138239033,0,0
" Ahmed A, 2014, IEICE T COMMUN",0.000124254,0.023154476,2.95E-05,0.14704915,4.84E-05,0
" Ahn J, 2008, INT EL DEVICES MEET",6.21E-05,0.01088257,0,0.138239033,0,0
" Alaa M, 2017, J NETW COMPUT APP",6.21E-05,0.01088257,0,0.138239033,0,0
" Alanazi Ho, 2015, J MED SYST",0.000931909,0.080205165,0.00436526,0.164590875,0.00654611,0
" Alanazi Ho, 2010, J MED PLANTS RES",0.000745527,0.067907148,0.003728578,0.163066823,0.005185174,0
" Albahri As, 2019, IEEE ACCESS",0.000310636,0.025466645,0.000354745,0.148951528,0.000442366,0
" Albahri As, 2018, J MED SYST",0.000621272,0.044827964,0.001020347,0.15255426,0.001413439,0
" Albahri Os, 2019, IEEE ACCESS",0.000310636,0.025466645,0.000354745,0.148951528,0.000442366,0
" Albahri Os, 2018, J MED SYST",0.000807654,0.070745475,0.003158157,0.163331574,0.004750758,0
" Ali R, 2015, SENSORS-BASEL",0.000248509,0.040319402,0.000115772,0.149269234,0.000194602,0
" Almadani B, 2016, COMPUT ELECTR ENG",0.000248509,0.040319402,0.000115772,0.149269234,0.000194602,0
" Almahdi Em, 2019, J MED SYS",6.21E-05,0.01088257,0,0.138239033,0,0
" Alnanih R, 2013, PROCEDIA COMPUT SCI",0.000248509,0.040319402,0.000115772,0.149269234,0.000194602,0
" Alsalem Ma, 2019, J MED SYST",0.000124254,0.013168628,0.000108867,0.143111174,0.000138287,0
" Alsalem Ma, 2018, J MED SYST",0.000621272,0.042471818,0.001283825,0.155190035,0.001692309,0
" Alsalem Ma, 2018, COMPUT METH PROG BIO",0.000745527,0.066999494,0.003116345,0.163301747,0.004689112,0
" Alwan A, 2011, OTHERS GLOBAL STATU",6.21E-05,0.01088257,0,0.138239033,0,0
" [Anonymous], 2019, INT J INF TECHNOL D",0.000186382,0.016914609,0.000127182,0.14321304,0.000151939,0
" [Anonymous], 2005, SENSOR NETWORKS ME",0.000124254,0.017434542,5.45E-05,0.139719797,5.25E-05,0
" [Anonymous], 2014, ANN MANAG SCI",0.000310636,0.038642637,0.000600566,0.152672914,0.000871303,0
" [Anonymous], 2017, INT J INFORM TECHNO",0.000497018,0.054522577,0.001160231,0.158020813,0.001593798,0
" [Anonymous], [NO TITLE CAPTURED",0.000745527,0.019759167,0.140374449,0.175981807,0.14334269,0
" [Anonymous], 2007, 2007 IEEE DALL ENG ",6.21E-05,0.01088257,0,0.138239033,0,0
" [Anonymous], 2018, HEALTH TECHNOL-GE",0.000310636,0.043531031,0.000563696,0.1539521,0.000679937,0
" [Anonymous], 2008, GLOB HLTH OBS DAT R",6.21E-05,0.01088257,0,0.138239033,0,0
" Aruldoss M, 2013, AM J INF SYST",0.000434891,0.052909902,0.000883724,0.154117196,0.001422382,0
" Ashour Omar M, 2010, INTERNATIONAL JOURNAL OF COLLABORATIVE ENTERPRISE",0.000434891,0.052909902,0.000883724,0.154117196,0.001422382,0
" Azeez D, 2013, SPRINGERPLUS",0.000372763,0.050002184,0.00068124,0.152852693,0.001047451,0
" Baehr D, 2014, 2014 11TH ANNUAL HIGH CAPACITY OPTICAL NETWORKS AND EMERGING/ENABLING TECHNOLOGIES (PHOTONICS FOR ENERGY)",0.000372763,0.04740574,0.000417286,0.15031752,0.000563829,0
" Baig Mm, 2013, SMART HLTH MONITORI",6.21E-05,0.01088257,0,0.138239033,0,0
" Baltussen Rob, 2006, COST EFF RESOUR ALLOC",0.000310636,0.038642637,0.000600566,0.152672914,0.000871303,0
" Barbera J, 2004, MED SURGE CAPACITY ",6.21E-05,0.01088257,0,0.138239033,0,0
" Beck C, 2016, HEALTHC TECHNOL LETT",0.000124254,0.023154476,2.95E-05,0.14704915,4.84E-05,0
" Belton V, 2002, MULTIPLE CRITERIA DE",0.000186382,0.021728528,0.000186269,0.144714365,0.00016791,0
" Ben H, 2015, ADHOC NETWORKS",6.21E-05,0.01088257,0,0.138239033,0,0
" Ben Othman S, 2016, J BIOMED INFORM",0.000248509,0.040319402,0.000115772,0.149269234,0.000194602,0
" Benmansour T, 2016, PERFORMANCE EVALUAT",6.21E-05,0.01088257,0,0.138239033,0,0
" Besaleva Li, 2013, 2013 IEEE/ACM INTERNATIONAL CONFERENCE ON ADVANCES IN SOCIAL NETWORKS ANALYSIS AND MINING (ASONAM)",0.000248509,0.040319402,0.000115772,0.149269234,0.000194602,0
" Bharatula S, 2016, WIRELESS PERS COMMUN",0.000248509,0.040319402,0.000115772,0.149269234,0.000194602,0
" Bouakaz S, 2014, IRBM",0.000248509,0.040319402,0.000115772,0.149269234,0.000194602,0
" Boursalie O, 2015, PROCEDIA COMPUT SCI",0.000248509,0.040319402,0.000115772,0.149269234,0.000194602,0
" Bradai N, 2015, PRIORITY CONSIDERATI",6.21E-05,0.01088257,0,0.138239033,0,0
" Bradai N, 2015, AD HOC NETW",0.000248509,0.040319402,0.000115772,0.149269234,0.000194602,0
" Breso A, 2016, INT J HUM-COMPUT ST",0.000310636,0.040373839,0.007234229,0.149604982,0.007507987,0
" Brown Am, 2014, INT EMERG NURS",0.000124254,0.017434542,5.45E-05,0.139719797,5.25E-05,0
" Brunetti Nd, 2015, INT J CARDIOL",0.000186382,0.028794089,6.88E-05,0.139945747,7.66E-05,0
" Calyam P, 2016, PERVASIVE MOB COMPUT",0.000248509,0.040319402,0.000115772,0.149269234,0.000194602,0
" Chakraborty S, 2013, PROCEDIA COMPUT SCI",0.000248509,0.040319402,0.000115772,0.149269234,0.000194602,0
" Chan M, 2012, ARTIF INTELL MED",0.000248509,0.029743939,0.001430727,0.1478189,0.001451451,0
" Chiang Hp, 2014, INFORM SCIENCES",0.000248509,0.040319402,0.000115772,0.149269234,0.000194602,0
" Chung Yf, 2013, SENSORS-BASEL",0.000186382,0.028794089,6.88E-05,0.139945747,7.66E-05,0
" Claudio David, 2014, IIE TRANSACTIONS ON HEALTHCARE SYSTEMS ENGINEERING",0.000248509,0.020376885,0.007360168,0.143136627,0.007874919,0
" Claudio D, 2010, EUR J IND ENG",0.000186382,0.02034226,0.000108879,0.142905339,0.000116598,0
" Czaja Sj, 2014, J TELEMED TELECARE",0.000124254,0.017434542,5.45E-05,0.139719797,5.25E-05,0
" De Backere F, 2017, COMPUT METH PROG BIO",0.000248509,0.040319402,0.000115772,0.149269234,0.000194602,0
" De La Piedra A, 2013, COMPUT MATH APPL",0.000372763,0.04740574,0.000417286,0.15031752,0.000563829,0
" Di Biase, 2014, EUR RES TELEMED",0.000186382,0.034514022,5.12E-05,0.147531668,8.25E-05,0
" Diaby V, 2013, OPER RES HEALTH CARE",0.000372763,0.049070025,0.000298055,0.149335708,0.00038098,0
" Dos Santos Jb, 2015, 2015 EUROMICRO CONFERENCE ON DIGITAL SYSTEM DESIGN (DSD)",0.000248509,0.040319402,0.000115772,0.149269234,0.000194602,0
" Doumbouya Mb, 2015, IRBM",0.000310636,0.036046193,0.000369417,0.149841743,0.000474468,0
" Doumbouya Mb, 2014, TELEMAT INFORM",0.000248509,0.040319402,0.000115772,0.149269234,0.000194602,0
" Enaizan O, 2018, HLTH TECHNO",6.21E-05,0.01088257,0,0.138239033,0,0
" Fezari M, 2015, PROCEDIA COMPUT SCI",0.000248509,0.040319402,0.000115772,0.149269234,0.000194602,0
" Fourati H, 2015, IEEE ACS 12 INT C CO",6.21E-05,0.01088257,0,0.138239033,0,0
" Fratini A, 2014, TELEMAT INFORM",0.000248509,0.040319402,0.000115772,0.149269234,0.000194602,0
" Gambhir S, 2016, DWBAN DYNAMIC PRIORI",6.21E-05,0.01088257,0,0.138239033,0,0
" Ganapathy K, 2013, PROCEDIA COMPUT SCI",0.000248509,0.040319402,0.000115772,0.149269234,0.000194602,0
" Ganapathy K, 2014, EXPERT SYST APPL",0.000248509,0.040319402,0.000115772,0.149269234,0.000194602,0
" Ganz A, 2015, PROCEDIA ENGINEER",0.000248509,0.040319402,0.000115772,0.149269234,0.000194602,0
" Gao T, 2007, IEEE T BIOMED CIRC S",0.000248509,0.033964498,0.000242436,0.149141989,0.000291261,0
" Gaynor M, 2016, HEALTH POLICY TECHN",0.000248509,0.040319402,0.000115772,0.149269234,0.000194602,0
" Ghanavati S, 2016, IEEE INT FUZZY SYST",0.000248509,0.040319402,0.000115772,0.149269234,0.000194602,0
" Ghanavati S, 2015, 2015 IEEE 14TH INTERNATIONAL SYMPOSIUM ON NETWORK COMPUTING AND APPLICATIONS (NCA)",0.000248509,0.040319402,0.000115772,0.149269234,0.000194602,0
" Gilpin Robert, 2000, CHALLENGE GLOBAL CA",0.000124254,0.022242117,1.29E-05,0.139504247,1.73E-05,0
" Godfrey B, 2000, EMERGENCY MED GUIDE",6.21E-05,0.01088257,0,0.138239033,0,0
" Gomez J, 2016, PROCEDIA COMPUT SCI",0.000310636,0.044293062,0.000492806,0.151688782,0.000660552,0
" Gunasekaran S, 2014, 2014 IEEE 8TH INTERNATIONAL CONFERENCE ON INTELLIGENT SYSTEMS AND CONTROL (ISCO)",0.000248509,0.040319402,0.000115772,0.149269234,0.000194602,0
" Gundogdu K, 2016, J MED SYST",0.000248509,0.040319402,0.000115772,0.149269234,0.000194602,0
" Hansen P, 2012, CLIN GOVERNANCE INT",0.000124254,0.017434542,5.45E-05,0.139719797,5.25E-05,0
" Haque Sa, 2013, AASRI PROC",0.000248509,0.040319402,0.000115772,0.149269234,0.000194602,0
" Hedin Ds, 2014, IEEE ENG MED BIO",0.000310636,0.035133835,0.000208069,0.143286983,0.000239946,0
" Hermens H, 2014, J ELECTROMYOGR KINES",0.000248509,0.040319402,0.000115772,0.149269234,0.000194602,0
" Hindia Mn, 2016, PLOS ONE",0.000310636,0.044293062,0.000492806,0.151688782,0.000660552,0
" Hu L, 2015, J MED SYST",0.000248509,0.040319402,0.000115772,0.149269234,0.000194602,0
" Hussain A, 2015, J SYST SOFTWARE",0.000434891,0.052297093,0.001225065,0.153134811,0.001160712,0
" Hussain M, 2018, COMPUT SECU",6.21E-05,0.01088257,0,0.138239033,0,0
" Hussain M, 2015, COMPUT METHODS PROG",6.21E-05,0.01088257,0,0.138239033,0,0
" Iftikhar M, 2014, PROCEDIA COMPUT SCI",0.000248509,0.040319402,0.000115772,0.149269234,0.000194602,0
" Iqbal S, 2019, HEALTH TECHNOL-GER",6.21E-05,0.01088257,0,0.138239033,0,0
" Jadhav Anil, 2009, 2009 2ND INTERNATIONAL CONFERENCE ON EMERGING TRENDS IN ENGINEERING AND TECHNOLOGY (ICETET 2009)",0.000310636,0.042553989,0.000337519,0.152170625,0.000384057,0
" Jeong S, 2012, IEEE T INF TECHNOL B",0.000310636,0.043973712,0.000269812,0.149205584,0.000396287,0
" Jumaah Fm, 2018, MEASUREMENT",0.000434891,0.049719757,0.00063582,0.154822823,0.000819463,0
" Jumaah Fm, 2017, TELECOMMUN SYST",0.000497018,0.056619947,0.000919436,0.155405797,0.001271867,0
" Kalid N, 2018, J MED SYST",0.000869781,0.073653193,0.003602192,0.164134358,0.0055423,0
" Katib A, 2015, COMPUT METH PROG BIO",0.000248509,0.040319402,0.000115772,0.149269234,0.000194602,0
" Keeney Rl, 1993, DECISIONS MULTIPLE O",0.000310636,0.034888351,0.000214976,0.146703367,0.000258356,0
" Kiah Mlm, 2014, COMPUT METH PROG BIO",0.000931909,0.080205165,0.00436526,0.164590875,0.00654611,0
" Kiah Mlm, 2014, J MED SYST",0.000621272,0.051119832,0.001410677,0.155887423,0.001802575,0
" Kiah Mlm, 2013, J MED SYST",0.000994036,0.080309382,0.008609976,0.164708772,0.010549182,0
" Kiah Mm, 2014, J MED SYS",6.21E-05,0.01088257,0,0.138239033,0,0
" Kim Hk, 2014, FUTURE GENER COMP SY",0.000248509,0.040319402,0.000115772,0.149269234,0.000194602,0
" Kim Rh, 2015, IEEE PAC RIM CONF CO",0.000248509,0.040319402,0.000115772,0.149269234,0.000194602,0
" Klimova B, 2016, LECT NOTES COMPUT SC",6.21E-05,0.01088257,0,0.138239033,0,0
" Kong R, 2013, INT CONF WIRE COMMU",0.000248509,0.040319402,0.000115772,0.149269234,0.000194602,0
" Kormanyos B, 2013, IEEE INT CONF COMP",0.000186382,0.028047497,4.91E-05,0.141902495,7.26E-05,0
" Kovalchuk Sv, 2018, FUTURE GENER COMP SY",0.000124254,0.023154476,2.95E-05,0.14704915,4.84E-05,0
" Kumar N, 2015, DIGIT COMMUN NETW",0.000310636,0.044293062,0.000492806,0.151688782,0.000660552,0
" Lamprinakos Gc, 2015, INFORM SCIENCES",0.000310636,0.04037136,0.005655104,0.149571617,0.006540426,0
" Lin D, 2016, IEEE J BIOMED HEALTH",0.000248509,0.040319402,0.000115772,0.149269234,0.000194602,0
" Lounis A, 2016, FUTURE GENER COMP SY",0.000372763,0.04740574,0.000417286,0.15031752,0.000563829,0
" Lwin Mo, 2014, ACTA TROP",0.000248509,0.040319402,0.000115772,0.149269234,0.000194602,0
" Malczewski J, 1999, GIS MULTICRITERIA D",0.000434891,0.046646668,0.00076693,0.154049346,0.001103049,0
" Malhotra R, 2010, HYPERTENS RES",0.000124254,0.017434542,5.45E-05,0.139719797,5.25E-05,0
" Mani D, 2017, TECHNICAL BRIEFING M",0.000186382,0.034514022,5.12E-05,0.147531668,8.25E-05,0
" Martin-Campillo A, 2013, J NETW COMPUT APPL",0.000124254,0.017434542,5.45E-05,0.139719797,5.25E-05,0
" Mazomenos Eb, 2013, IEEE J BIOMED HEALTH",0.000248509,0.041065994,0.000155242,0.147957495,0.000202438,0
" Meizoso Jp, 2016, MIL MED",0.000248509,0.040319402,0.000115772,0.149269234,0.000194602,0
" Mendes J, 2014, PROCEDIA COMPUT SCI",0.000186382,0.028959855,9.07E-05,0.148800059,0.000148105,0
" Merzougui R, 2015, WIRELESS PERS COMMUN",0.000186382,0.034514022,5.12E-05,0.147531668,8.25E-05,0
" Miah Sj, 2017, TELEMAT INFORM",0.000248509,0.040319402,0.000115772,0.149269234,0.000194602,0
" Minutolo A, 2015, ENG APPL ARTIF INTEL",0.000248509,0.040319402,0.000115772,0.149269234,0.000194602,0
" Mirkovic J, 2012, 2012 6TH INTERNATIONAL CONFERENCE ON PERVASIVE COMPUTING TECHNOLOGIES FOR HEALTHCARE",0.000124254,0.022242117,1.29E-05,0.139504247,1.73E-05,0
" Misra S, 2015, IEEE J BIOMED HEALTH",0.000248509,0.040319402,0.000115772,0.149269234,0.000194602,0
" Misra S, 2014, INFORM SCIENCES",0.000248509,0.040319402,0.000115772,0.149269234,0.000194602,0
" Mohsin Ah, 2019, COMPUT STAND INTER",0.000310636,0.025466645,0.000354745,0.148951528,0.000442366,0
" Mohsin Ah, 2019, J MED SYST",0.000310636,0.025466645,0.000354745,0.148951528,0.000442366,0
" Mohsin Ah, 2018, J MED SYST",0.000497018,0.037203769,0.000932027,0.154766254,0.001241277,0
" Mohsin Aeae, 2018, J MED SYS",6.21E-05,0.01088257,0,0.138239033,0,0
" Moore P, 2015, 2015 9TH INTERNATIONAL CONFERENCE ON INNOVATIVE MOBILE AND INTERNET SERVICES IN UBIQUITOUS COMPUTING IMIS 2015",0.000248509,0.040319402,0.000115772,0.149269234,0.000194602,0
" Moreno S, 2016, SYMP IMAG SIG PROC A",6.21E-05,0.01088257,0,0.138239033,0,0
" Moretti S, 2014, PROCEDIA COMPUT SCI",0.000248509,0.040319402,0.000115772,0.149269234,0.000194602,0
" Moutacalli Mt, 2013, PROCEEDINGS OF THE 2013 IEEE SYMPOSIUM ON COMPUTATIONAL INTELLIGENCE IN HEALTHCARE AND E-HEALTH (CICARE)",0.000248509,0.040319402,0.000115772,0.149269234,0.000194602,0
" Muhlbacher Ac, 2016, APPL HEALTH ECON HEA",0.000372763,0.049070025,0.000298055,0.149335708,0.00038098,0
