ND,DC,EC,LC,CC,BC,FR
" Cooper M, 2013, J CHEM EDUC",0.000153163,3.21E-14,0,0.102157688,0,0
" Cooper Mm, 2020, J CHEM EDUC",0.000153163,3.21E-14,0,0.102157688,0,0
" Cope Chris, 2008, INFORMING SCIENCE",0.000153163,5.84E-14,0,0.090916686,0,0
" Corradi D M J, 2013, INT J SCI EDUC",0.000153163,2.91E-13,0,0.099857761,0,0
" Corradi D M J, 2013, SCI TECHNOLOGY ED",0.000153163,1.71E-18,0,0.076504845,0,0
" Cortez C P, 2020, EUR J INTERACT MULTI",0.000153163,9.16E-15,0,0.054477793,0,0
" Costa C, 2012, PROC TECH",0.000153163,5.18E-19,0,0.070262475,0,0
" Costa J, 2012, INT J ED STUD MATH",0.000153163,1.06E-14,0,0.072471168,0,0
" Costu B, 2007, J ED TECHNOLOGY",0.000153163,1.21E-19,0,0.069360784,0,0
" Cotton K, 1991, SCH IMPROVEMENT RE",0.000153163,2.23E-17,0,0.080239403,0,0
" Cotton, 2008, ENCY SPECIAL ED",0.000153163,1.55E-13,0,0.101075935,0,0
" Cottrell S, 2017, COTTRELL PATELS NEU",0.000153163,4.81E-15,0,0.083960238,0,0
" Coutinho Saviaa, 2008, LEARNING ENVIRON RES",0.000153163,1.33E-11,0,0.115809639,0,0
" Couto A, 2013, J EUROPEAN TEACHER E",0.000153163,1.13E-16,0,0.073342245,0,0
" Covassin T, 2006, BRIT J SPORT MED",0.000153163,2.47E-16,0,0.078265665,0,0
" Covassin T, 2012, AM J SPORT MED",0.000153163,2.47E-16,0,0.078265665,0,0
" Cox B, 2012, J BIOMED OPT",0.000306326,8.41E-11,0.002058763,0.063144966,0.002058763,0
" Cox Bt, 2006, APPL OPTICS",0.000153163,8.18E-11,0,0.063103465,0,0
" Cox Rs, 2015, AM BEHAV SCI",0.000153163,8.22E-15,0,0.05450872,0,0
" Craft A, 2001, CREATIVITY E",0.000153163,1.33E-11,0,0.115809639,0,0
" Craig R, 2015, QSCIENCE P",0.000153163,3.16E-16,0,0.079361606,0,0
" Crandall Pg, 2015, J FOOD SCI EDUC",0.000153163,4.34E-14,0,0.093091894,0,0
" Crawford A, 2005, TEACHING LEARNING S",0.000153163,3.92E-17,0,0.088474829,0,0
" Crawford Ba, 2007, J RES SCI TEACH",0.000153163,1.13E-14,0,0.089134323,0,0
" Crawford J, 2020, J APPL LEARNING TEAC",0.000153163,9.16E-15,0,0.054477793,0,0
" Crawford M L, 2001, TEACHING CONTEXTUAL",0.000153163,2.05E-15,0,0.088537217,0,0
" Crespo Mag, 2004, INT J SCI EDUC",0.000153163,8.69E-13,0,0.095889204,0,0
" Cressie Nac, 1986, BIOMETRICAL J",0.000153163,1.13E-14,0,0.089134323,0,0
" Cresswel J, 2013, RES DESIG",0.000153163,3.28E-18,0,0.068158804,0,0
" Cresswell C, 2020, PLOS ONE",0.000153163,1.46E-14,0,0.094621817,0,0
" Cresswell Jw, 2002, EDUCATIONAL RESEARCH: PLANNING",0.000153163,8.70E-25,0,0.052178986,0,0
" Creswell J W, 2009, QUALITATIVE QUANTITA",0.000306326,5.03E-16,0.00458503,0.090155898,0.00458503,0
" Creswell J W, 2010, SAGE HDB MIXED METHO",0.000153163,3.10E-18,0,0.068715466,0,0
" Creswell J W, 2012, PENDEKATAN KUALITAT",0.000153163,2.32E-16,0,0.088102339,0,0
" Creswell J W, 2016, RES DESIGN",0.000153163,1.42E-15,0,0.085045134,0,0
" Creswell J W, 2016, RES DESIGN METHOD Q",0.000153163,2.79E-18,0,0.068082045,0,0
" Creswell J, 2012, ED RES PLANNING CON",0.001225302,8.90E-13,0.107546938,0.11214552,0.110780908,0
" Creswell J, 2015, RISET KUALITATIF KU",0.000153163,3.38E-12,0,0.108916507,0,0
" Creswell Jw, 2009, RES DEFIGN QUALITAT",0.000612651,8.20E-13,0.041365481,0.110764272,0.04139552,0
" Creswell Jw, 2012, RES DESIGN QUALITATI",0.000153163,2.22E-18,0,0.07621905,0,0
" Creswell Jw, 2017, DESIGNING CONDUCTING",0.000153163,3.92E-16,0,0.090021647,0,0
" Creswell Jw, 2017, RES DESIGN QUALITAT",0.000612651,1.47E-14,0.036173727,0.106295687,0.034041373,0
" Creswell Jw, 2018, QUALITATIVE INQUIRY",0.000153163,7.92E-13,0,0.106806917,0,0
" Creswell, 2014, RES DESIG",0.000153163,1.24E-14,0,0.098356457,0,0
" Creswwll J W, 2007, DESIGNING CONDUCTIN",0.000153163,9.72E-15,0,0.091641519,0,0
" Crippen Kj, 2012, COMPUT SCH",0.000153163,2.32E-16,0,0.088102339,0,0
" Crk I, 2016, ACM T COMPUT-HUM INT",0.000153163,1.60E-15,0,0.080085863,0,0
" Cronin C, 2011, EVAL RES EDUC",0.000153163,1.50E-16,0,0.083179392,0,0
" Cross Fw, 1987, APPL PHYS LETT",0.000153163,8.18E-11,0,0.063103465,0,0
" Cross Fw, 1988, J APPL PHYS",0.000153163,8.18E-11,0,0.063103465,0,0
" Crossler Re, 2019, INFORM SYST RES",0.000153163,3.43E-12,0,0.068954956,0,0
" Crowell A, 2016, RES SCI EDUC",0.000153163,3.26E-14,0,0.094187741,0,0
" Cruz S, 2016, COMPUTERS SUPPORTED",0.000153163,5.84E-14,0,0.090916686,0,0
" Cruz-Paredes C, 2021, SOIL BIOL BIOCHEM",0.000153163,2.34E-16,0,0.065142127,0,0
" Csikos C, 2012, EDUC STUD MATH",0.000153163,3.28E-18,0,0.068158804,0,0
" Csikszentmihalyi M, 1997, CREATIVITY PSYCHOL ",0.000153163,1.55E-13,0,0.101075935,0,0
" Cui Fy, 2009, BIOMACROMOLECULES",0.000153163,0.047788196,0,0.064861267,0,0
" Cuibo Yu, 2017, J DISTANCE ED",0.000153163,1.60E-15,0,0.080085863,0,0
" Cuisinier F, 2010, ANN PSYCHOL",0.000153163,1.79E-18,0,0.069360784,0,0
" Curtis D B, 2012, PRIMUS",0.000153163,1.79E-18,0,0.069360784,0,0
" Cvencek D, 2011, CHILD DEV",0.000153163,3.53E-17,0,0.081028085,0,0
" Da Ponte Jp, 2019, CERME 11 C EUR RES ",0.000153163,1.41E-18,0,0.071785907,0,0
" Dacosta R, 2003, BIOENDOSCOPIE ENDO H",0.000153163,3.24E-12,0,0.10834896,0,0
" Dadang Jd, 2021, HELIYON",0.000153163,4.86E-15,0,0.084709698,0,0
" Daeng Pawero A M V, 2018, J ILM IQRA",0.000153163,2.23E-16,0,0.077010179,0,0
" Dag F, 2017, INT ED STUDIES",0.000153163,2.89E-16,0,0.077050167,0,0
" Dagyar M, 2015, EGIT BILIM",0.000153163,9.23E-15,0,0.073813212,0,0
" Dahlan T, 2018, ADV SOC SCI EDUC HUM",0.000153163,6.13E-16,0,0.087479065,0,0
" Dahn M, 2021, SMART LEARN ENVIRON",0.000153163,5.88E-11,0,0.114751217,0,0
" Dai D Y, 2004, MOTIVATION EMOTIO",0.000153163,1.30E-13,0,0.098570285,0,0
" D'Alessio D, 1997, ELECT STUD",0.000153163,2.79E-12,0,0.068784964,0,0
" Dalmeri D, 2014, AL ULUM",0.000153163,1.41E-14,0,0.102895056,0,0
" Daly L, 2014, LOOSE PARTS INSPIRI",0.000153163,3.81E-12,0,0.112933077,0,0
" Damarwan E S, 2018, J PENDIDIK TEKNOL DA",0.000153163,1.40E-19,0,0.064954187,0,0
" Damasio Ar, 1994, DESCARTESS ERRO",0.000153163,1.31E-18,0,0.064019219,0,0
" Damayanti A K, 2012, PERSONAL J PSIKOL IN",0.000153163,1.16E-16,0,0.079972073,0,0
" Damstra A, 2021, INT J PRESS/POLIT",0.000153163,8.22E-15,0,0.05450872,0,0
" Dan Q, TRENDS TEACHING LEAR",0.000153163,3.90E-18,0,0.072669598,0,0
" Danang Fausih, 2015, TEKNOLOGI PENDIDIKAN",0.000153163,2.31E-15,0,0.082659172,0,0
" Daneshvar F, 2020, J PHOTOCH PHOTOBIO B",0.000153163,0.047788196,0,0.064861267,0,0
" Dangur V, 2014, CHEM EDUC RES PRACT",0.000306326,1.00E-12,0.001158349,0.102372329,0.001079168,0
" Daniel S, 2019, J CHEM EDUC",0.000153163,2.50E-14,0,0.097124496,0,0
" Daniel Sj, 2020, PROSPECTS",0.000153163,3.90E-12,0,0.108438938,0,0
" Daniella Tilbury, 2004, ENGAGING PEOPLE SUS",0.000153163,1.25E-14,0,0.099544131,0,0
" Danielson Ki, 2015, CBE-LIFE SCI EDUC",0.000153163,3.21E-14,0,0.102157688,0,0
" Darling-Hammond L, 2020, APPL DEV SCI",0.000153163,3.59E-18,0,0.067239266,0,0
" Darma S, 2019, FOCUS GROUP DISCUSS",0.000153163,4.15E-12,0,0.109032915,0,0
" Darmalaksana W, 2020, ANALISIS PEMBELAJAR",0.000153163,9.16E-15,0,0.094084588,0,0
" Darmawan E, 2017, INT J RES REV",0.000153163,1.41E-18,0,0.071785907,0,0
" Darojat L, 2016, J MATH ED RES",0.000153163,2.10E-16,0,0.082816444,0,0
" Das J, 2018, CURR PHARM TEACH LEA",0.000153163,6.39E-15,0,0.083374836,0,0
" Das Nk, 2016, J BIOMED OPT",0.000153163,2.15E-05,0,0.072611408,0,0
" Das Nk, 2018, OPT COMMUN",0.000153163,2.15E-05,0,0.072611408,0,0
" Dasari S, 2014, EUR J PHARMACOL",0.000153163,0.047788196,0,0.064861267,0,0
" Dastane O, 2020, INT J EMERG TRENDS E",0.000153163,3.43E-12,0,0.068954956,0,0
" Datu Jad, 2018, J HAPPINESS STUD",0.000153163,5.88E-11,0,0.114751217,0,0
" Dauer J, 2016, INT J STEM EDUC",0.000153163,6.04E-16,0,0.094693179,0,0
" Davey Cs, 2012, SOCRATIC CLASSROOM ",0.000153163,1.33E-13,0,0.094122565,0,0
" Davidowitz B, 2011, IMPACT MULTIPLE REP",0.000153163,2.91E-13,0,0.099857761,0,0
" Davidson R, 2014, SCI TEACH",0.000153163,3.18E-16,0,0.085198283,0,0
" Davies P, 2003, EUR ASS LEARN INST",0.000153163,5.84E-14,0,0.090916686,0,0
" Davies P, 2007, STUD HIGH EDUC",0.000153163,5.84E-14,0,0.090916686,0,0
" Davion J, 2017, BU J GRADUATE STUDIE",0.000153163,4.11E-16,0,0.089675443,0,0
" Davis B, 2013, PERANGKAT PEMBELAJA",0.000153163,4.81E-15,0,0.083960238,0,0
" Davis Ej, 1975, DYNAMICS TEACHING 2 DYNAMICS TEACHING ",0.000153163,1.07E-26,0,0.047298913,0,0
" Davis Fd, 1989, MANAGE SCI",0.000153163,1.79E-11,0,0.068975353,0,0
" Davis Fd, 1989, MIS QUART",0.000153163,3.43E-12,0,0.068954956,0,0
" Davis Fd, TECHNOLOGY ACCEPTAN",0.000153163,1.79E-11,0,0.068975353,0,0
" Davis G A, 2011, ENCY CREATIVIT",0.000153163,4.21E-19,0,0.075245767,0,0
" Davis Ha, 2003, EDUC PSYCHOL-US",0.000153163,1.41E-18,0,0.071785907,0,0
" Davison R, 2004, INFORM SYST J",0.000153163,5.18E-19,0,0.070262475,0,0
" Dawson V, 2015, INT J SCI EDUC",0.000153163,3.18E-16,0,0.085198283,0,0
" Day J, 2011, PHYS REV SPEC TOP-PH",0.000153163,1.15E-14,0,0.100253359,0,0
" De Andrade Mo, 2019, ULTRASON SONOCHEM",0.000153163,4.13E-13,0,0.056139778,0,0
" De Best R, MOBILE PAYMENTS WOR",0.000153163,9.07E-12,0,0.068940394,0,0
" De Bie H, 2015, THINK SKILLS CREAT",0.000153163,4.08E-17,0,0.080340113,0,0
" De Bono E, 1985, THINKING LEARNING SK",0.000153163,1.41E-13,0,0.097700031,0,0
" De Bruijn K, 2017, ENVIRON SCI POLICY",0.000153163,8.22E-15,0,0.05450872,0,0
" De Bruyn Ll, 2017, SOIL SCI SOC AM J",0.000153163,2.34E-16,0,0.065142127,0,0
" De Corte, 2003, P INT C MATH ED 21 ",0.000153163,1.07E-26,0,0.047298913,0,0
" De Fatima Goulao M, 2014, ATHENS J ED",0.000153163,1.30E-13,0,0.098570285,0,0
" De Freitas S, 2005, J HIGH EDUC POLICY M",0.000153163,8.46E-18,0,0.08160332,0,0
" De George-Walker L, 2010, HIGH EDUC RES DEV",0.000153163,8.46E-18,0,0.08160332,0,0
" De Haan G, 2006, ENV ED RES",0.000153163,2.60E-14,0,0.093113136,0,0
" De Jesus A, 2021, SUSTAINABILITY-BASEL",0.000153163,3.91E-12,0,0.078804118,0,0
" De Jesus H P, 2012, REFLECTION ED",0.000153163,9.43E-13,0,0.108097816,0,0
" De Jong T, 2006, HANDLING COMPLEXITY",0.000153163,4.59E-16,0,0.093779176,0,0
" De La Fuente J, 2008, PSICOTHEMA",0.000153163,2.39E-13,0,0.094334716,0,0
" De Lange J, 2013, ED C",0.000153163,8.70E-25,0,0.052178986,0,0
" De Leon Np, 2021, SCIENCE",0.000153163,1.57E-06,0,0.063951495,0,0
" De Martino A, 2003, OPT LETT",0.000153163,2.91E-06,0,0.08333227,0,0
" De Matteis V, 2018, NANOMATERIALS-BASEL",0.000153163,0.047788196,0,0.064861267,0,0
" De Nobili M, 2020, APPL SOIL ECOL",0.000153163,2.34E-16,0,0.065142127,0,0
" De Pinho Lmg, 2018, EUR J PSYCHIAT",0.000153163,8.90E-16,0,0.096675798,0,0
" De Veirman M, 2017, INT J ADVERT",0.000153163,2.79E-12,0,0.068784964,0,0
" De Vries E, 2012, ENCY SCI LEARNIN",0.000153163,2.75E-14,0,0.092067969,0,0
" De Vries G, 2020, SOC ISS POLICY REV",0.000153163,8.22E-15,0,0.05450872,0,0
" De Vries M, 2019, CITIZEN SCI THEORY P",0.000153163,2.89E-16,0,0.077050167,0,0
" Deardorff Dl, 2001, THESIS N CAROLINA S",0.000153163,1.15E-14,0,0.100253359,0,0
" Debenedetti Pg, 2003, PHYS TODAY",0.000153163,1.15E-13,0,0.098451377,0,0
" Deberry-Spence B, 2019, J PUBLIC POLICY MARK",0.000153163,1.60E-15,0,0.080085863,0,0
" Deboer Ge, 2000, J RES SCI TEACH",0.000153163,4.15E-12,0,0.109032915,0,0
" Deci El, 1985, J RES PERS",0.000153163,1.41E-18,0,0.071785907,0,0
" Decoito I, 2016, IMPROVING K 12 STEM",0.000153163,5.77E-16,0,0.087867573,0,0
" Degen T, 2014, POWDER DIFFR",0.000153163,1.19E-06,0,0.051584511,0,0
" Deisingger T, 2010, INT ENCY ED",0.000153163,1.03E-14,0,0.094553301,0,0
" Dekker E, 2019, LANCET",0.000153163,0.047788196,0,0.064861267,0,0
" Del Barrio J, 2012, EUR POLYM J",0.000153163,1.42E-08,0,0.095409975,0,0
" Dela Cruz Cs, 2011, CLIN CHEST MED",0.000153163,0.047788196,0,0.064861267,0,0
" Delahunty T, 2018, J SCI EDUC TECHNOL",0.000153163,1.60E-15,0,0.080085863,0,0
" Delaney G, 2005, CANCER-AM CANCER SOC",0.000153163,0.047788196,0,0.064861267,0,0
" Delisma D, 2020, J PHYS CONF SER",0.000153163,5.84E-14,0,0.090916686,0,0
" Dellerba M, 2019, PREPARING STUDENTS L",0.000153163,4.11E-16,0,0.089675443,0,0
" Delong Kimberly, 2010, 2010 IEEE EDUCATION ENGINEERING 2010 - THE FUTURE OF GLOBAL LEARNING ENGINEERING EDUCATION (EDUCON 2010)",0.000153163,3.62E-18,0,0.075569754,0,0
" De-Marcos L, 2014, COMPUT EDUC",0.000153163,3.91E-12,0,0.078804118,0,0
" Demir S, 2014, KURAM UYGUL EGIT BIL",0.000153163,8.38E-16,0,0.072968472,0,0
" Demircioglu T, 2015, EDUC SCI-THEOR PRACT",0.000153163,1.85E-18,0,0.075928316,0,0
" Demirciolu G, 2013, INT J NEW TRENDS ED",0.000306326,7.37E-12,0.000703545,0.115095105,0.000963003,0
" Demirel M, 2016, EURASIA J MATH SCI T",0.000306326,1.41E-14,0.003819177,0.085334135,0.004276108,0
" Demirhan E, 2014, PROCD SOC BEHV",0.000153163,1.54E-13,0,0.096083943,0,0
" Deng Hd, 2021, J BIOMED OPT",0.000153163,2.26E-12,0,0.056138812,0,0
" Deng Lf, 2016, CREATIVITY RES J",0.000153163,4.21E-19,0,0.075245767,0,0
" Deng Zh, 2010, INT J MOB COMMUN",0.000153163,1.79E-11,0,0.068975353,0,0
" Deng Zj, 2016, J BIOMED OPT",0.000153163,8.18E-11,0,0.063103465,0,0
" Denzin Nk, 1994, SAGE HDB QUALITATIV",0.000459488,1.15E-16,0.009159314,0.073391711,0.009159314,0
" Department Of Environment Water, E WAST MAN MAL WHA",0.000153163,3.91E-12,0,0.078804118,0,0
" Depciuch J, 2020, PHOTODIAGN PHOTODYN",0.000153163,0.047788196,0,0.064861267,0,0
" Depdiknas, 2001, KURIKULUM BERBASIS ",0.000153163,2.05E-15,0,0.088537217,0,0
" Depdiknas, 2003, KEBIJAKAN DEP PENDI",0.000153163,9.43E-13,0,0.108097816,0,0
" Depdiknas, 2005, KEM AW SIS",0.000153163,8.70E-25,0,0.052178986,0,0
" Depdiknas, 2006, PERMENDIKNAS SI DA",0.000153163,8.70E-25,0,0.052178986,0,0
" Depdiknas, 2007, ED CURR MOD IMPL VI",0.000153163,2.45E-14,0,0.090495793,0,0
" Depdiknas, 2008, PED PENG BAH A",0.000153163,2.45E-14,0,0.090495793,0,0
" Depietro A, 2020, FORBE",0.000153163,8.17E-25,0,0.052205688,0,0
" Der Aalst Wmp, 2005, ICATPN 2005 LECT NOT",0.000153163,0.000281417,0,0.057612043,0,0
" Derman A, 2018, COGNITIVE STRUCTURES",0.000153163,2.91E-13,0,0.099857761,0,0
" Desanto-Madeya S, 2007, NURS SCI QUART",0.000153163,6.39E-15,0,0.083374836,0,0
" Desfitri R, 2016, J PHYS CONF SER",0.000153163,3.01E-17,0,0.087955167,0,0
" Deshwal S, 2016, COGNIZANCE STUDENTS",0.000153163,4.16E-16,0,0.081517736,0,0
" Desi Ratna S, 2020, P 2020 INT C PROGR ",0.000153163,1.46E-14,0,0.094621817,0,0
" Desmet P, 2020, MULTIMODAL TECHNOLOG",0.000153163,2.39E-13,0,0.094334716,0,0
" Desmita, 2016, PSIKOLOGI PERKEMBAN",0.000153163,2.46E-14,0,0.091073944,0,0
" Dettmers S, 2011, CONTEMP EDUC PSYCHOL",0.000153163,1.79E-18,0,0.069360784,0,0
" Devetak I, 2009, RES SCI EDUC",0.000153163,2.75E-14,0,0.092067969,0,0
" Devetak I, 2010, INT J SCI EDUC",0.000153163,7.92E-13,0,0.106806917,0,0
" Devries R, 2011, RAMPS PATHWAYS CONS",0.000153163,3.81E-12,0,0.112933077,0,0
" Dewantara A H, 2015, J MATH ED",0.000153163,3.28E-18,0,0.068121824,0,0
" Dewanthikumala, 2021, J PHYS CONF SER",0.000153163,2.39E-13,0,0.094334716,0,0
" Dewey J, 1910, SCIENCE",0.000153163,5.88E-11,0,0.114751217,0,0
" Dewey J, 1910, WE THINK RESTATEMEN",0.000153163,1.56E-13,0,0.107280764,0,0
" Dewey J, 1916, DEMOCRACY E",0.000153163,1.41E-18,0,0.071785907,0,0
" Dewey J, 1998, EXPERIENCE E",0.000153163,5.88E-11,0,0.114751217,0,0
" Dewey J, 2016, TOWAR PRAGMATIST MET",0.000153163,8.90E-16,0,0.096675798,0,0
" Dewey J, IMPACT THEOR",0.000153163,1.57E-16,0,0.085401107,0,0
" Dewey J, WE THINK 191",0.000153163,1.46E-14,0,0.094621817,0,0
" Dewi E C, 2018, J PHYS C SER",0.000153163,2.47E-14,0,0.0964644,0,0
" Dewi Gac, 2019, J PHYS CONF SER",0.000153163,2.32E-16,0,0.088102339,0,0
" Dewi H R, 2019, JURNAL PENELITIAN PE",0.000153163,5.87E-16,0,0.099024768,0,0
" Dewi I P M, 2017, J PENDIDIK IPA INDON",0.000153163,2.47E-14,0,0.0964644,0,0
" Dewi I, 2014, J DIDAKT MAT",0.000153163,3.53E-17,0,0.081028085,0,0
" Dewi In, 2019, J PHYS CONF SER",0.000459488,4.30E-13,0.007933448,0.105686582,0.008361009,0
" Dewi M, 2018, QUANTUM",0.000153163,3.61E-14,0,0.100124216,0,0
" Dewi N R, 2018, INT J ENG TECHNOLOGY",0.000153163,5.87E-16,0,0.099024768,0,0
" Dewi Rk, 2019, INT J EVALUATION RES",0.000153163,5.06E-16,0,0.090525907,0,0
" Dewi W A F, 2020, EDUKATIF JURNAL ILMU",0.000153163,1.35E-14,0,0.10600919,0,0
" Dewolf T, 2017, EUR J PSYCHOL EDUC",0.000153163,4.86E-15,0,0.084709698,0,0
" Dey Rk, 2020, J VAC SCI TECHNOL B",0.000153163,0.000340885,0,0.057664962,0,0
" Dhage S D, 2013, INT RES J PHARM",0.000153163,1.29E-14,0,0.094195894,0,0
" Dhakal D P, 2016, MI BASE IA MATH CL",0.000153163,1.24E-14,0,0.098356457,0,0
" Dhand C, 2015, RSC ADV",0.000153163,0.047788196,0,0.064861267,0,0
" Dhayanti D, 2018, J RES ADV MATH ED",0.000153163,1.96E-13,0,0.103850864,0,0
" Dhia G R P S, 2017, JOM FISIP",0.000153163,2.01E-16,0,0.082073135,0,0
" Di Serio A, 2013, COMPUT EDUC",0.000153163,1.60E-15,0,0.080085863,0,0
" Diamond Kr, 2003, PHYS MED BIOL",0.000153163,1.60E-09,0,0.062743251,0,0
" Diani R, 2019, J PENELIT FIS DAN AP",0.000153163,4.21E-19,0,0.075245767,0,0
" Diantari W, 2019, PROSIDING SESIOMADIK",0.000153163,3.10E-18,0,0.068715466,0,0
" Diaz A, 2013, INT J DEV ED PSYCHOL",0.000153163,2.39E-13,0,0.094334716,0,0
" Diaz C E, 2020, INT J LETT BIOMATH",0.000153163,2.23E-16,0,0.077010179,0,0
" Dicerbo K, 2014, ASSESS EDUC",0.000153163,6.99E-18,0,0.081266103,0,0
" Dick A S, 1987, ALL RIGHTS HISP J BE",0.000153163,3.92E-17,0,0.088474829,0,0
" Dick W, 2011, SYSTEMATIC DESIGN I",0.000153163,2.71E-16,0,0.088374234,0,0
" Dick W, 2014, SYSTEMATIC DESIGN IN",0.000153163,1.26E-14,0,0.092349255,0,0
" Dick W, 2015, SYSTEMATIC DESIGN IN",0.000153163,4.83E-14,0,0.107259615,0,0
" Dikovic L, 2009, COMPUT SCI INF SYST",0.000153163,1.06E-14,0,0.072471168,0,0
" Dillenbourg P, 1999, COLLABORATIVE LEARN",0.000153163,1.92E-15,0,0.095090372,0,0
" Dilova T, 2018, P SPIE",0.000153163,1.19E-06,0,0.051584511,0,0
" Dilova T, 2020, APPL SURF SCI",0.000153163,1.19E-06,0,0.051584511,0,0
" Dimaggio E, 2016, NANO LETT",0.000153163,0.000340885,0,0.057664962,0,0
" Dimyati M, 2006, BELAJAR DAN PEMBELA",0.000153163,3.63E-18,0,0.067242036,0,0
" Dimyati, 2009, TEACHING LEARNIN",0.000153163,2.22E-18,0,0.07621905,0,0
" Din N, 2016, PROCD SOC BEHV",0.000153163,4.83E-14,0,0.107259615,0,0
" Ding Hf, 2006, PHYS MED BIOL",0.000306326,1.44E-08,0.035203234,0.072031421,0.035203234,0
" Ding L, 2011, PHYS REV SPEC TOP-PH",0.000153163,2.32E-16,0,0.088102339,0,0
" Ding Xw, 2016, INT J EMERG TECHNOL",0.000153163,1.54E-13,0,0.096083943,0,0
" Dini N A, 2015, UNESA J CHEM ED",0.000153163,1.56E-15,0,0.084927872,0,0
" Diperna Jc, 1999, J PSYCHOEDUC ASSESS",0.000153163,9.43E-13,0,0.108097816,0,0
" Direktorat Jenderal Pembelajaran Dan Kemahasiswaan Kementerian Riset Teknologi Dan Pendidikan Tinggi, 2016, SUPP DEV HIGH ED PR",0.000153163,1.09E-14,0,0.08938081,0,0
" Direktorat Jenderal Pendidikan Tinggi, 2020, KEB DAN PEN PERG TI",0.000153163,9.16E-15,0,0.054477793,0,0
" Dirgantari Pd, 2019, J ENG SCI TECHNOL",0.000153163,2.34E-16,0,0.065142127,0,0
" Disessa Aa, 1998, INT J SCI EDUC",0.000153163,3.82E-16,0,0.086051692,0,0
" Dispirito A, 2021, IEEE T MED IMAGING",0.000153163,2.26E-12,0,0.056138812,0,0
" Dixon Jm, 2005, PHOTOCHEM PHOTOBIOL",0.000153163,1.60E-09,0,0.062743251,0,0
" Dixon N, 1996, PRIMARY SCI REV",0.000153163,9.43E-13,0,0.108097816,0,0
" Djalante R, 2020, PROG DISASTER SCI",0.000459488,3.71E-13,0.019736605,0.061115219,0.019736605,0
" Djamarah S B, 2006, STRATEGI BELAJAR MEN",0.000153163,4.83E-19,0,0.070380631,0,0
" Djukri, 2017, J PENDIDIKAN IPA IND",0.000306326,4.25E-13,1.22E-05,0.100798172,1.79E-05,0
" Do Hn, 2020, HELIYON",0.000153163,1.79E-11,0,0.068975353,0,0
" Dobber M, 2017, EDUC RES REV-NETH",0.000153163,5.88E-11,0,0.114751217,0,0
" Dobrucka R, 2019, BIOMED MICRODEVICES",0.000153163,0.047788196,0,0.064861267,0,0
" Dochy F, 2002, ACT LEARN HIGH EDUC",0.000153163,8.70E-25,0,0.052178986,0,0
" Dochy F, 2003, LEARN INSTR",0.000153163,9.23E-15,0,0.073813212,0,0
" Dockendorff M, 2018, INT J MATH EDUC SCI",0.000153163,1.06E-14,0,0.072471168,0,0
" Docktor Jl, 2014, PHYS REV SPEC TOP-PH",0.000153163,3.10E-17,0,0.081736126,0,0
" Docktor Jl, 2016, PHYS REV PHYS EDUC R",0.000153163,2.32E-16,0,0.088102339,0,0
" Doerr Hm, 2008, RES TECHNOLOGY TEACH",0.000153163,1.06E-14,0,0.072471168,0,0
" Dogruel L, 2017, COMPUT HUM BEHAV",0.000153163,3.43E-12,0,0.068954956,0,0
" Dole S, 2018, EDUC REV",0.000153163,1.05E-17,0,0.081100553,0,0
" Domi Y, 2019, ACS APPL MATER INTER",0.000153163,0.000340885,0,0.057664962,0,0
" Donadio G, 2021, VACCINES-BASEL",0.000153163,5.12E-20,0,0.066164027,0,0
" Donevska-Todorova A, 2016, P INDRUM2016 JUN",0.000153163,2.62E-16,0,0.078775594,0,0
" Dong Y, 2017, BIOMED OPT EXPRESS",0.000306326,0.000292465,0.000373767,0.073403263,0.000381216,0
" Dong Y, 2017, PROC SPIE",0.000153163,2.15E-05,0,0.072611408,0,0
" Dong Y, 2017, SCI REP-UK",0.000153163,0.000270967,0,0.07317948,0,0
" Dong Y, 2020, BIOMED OPT EXPRESS",0.000153163,2.15E-05,0,0.072611408,0,0
" Dong Y, 2021, IEEE T BIO-MED ENG",0.000153163,0.000270967,0,0.07317948,0,0
" Dong Y, 2021, IEEE T MED IMAGING",0.000153163,0.000270967,0,0.07317948,0,0
" Dongsong Z, 2004, COMMUN ACM",0.000153163,5.18E-19,0,0.070262475,0,0
" Dori Yj, 2000, SCI EDUC",0.000153163,3.71E-12,0,0.112230339,0,0
" Dori Yj, 2003, J CHEM EDUC",0.000153163,3.71E-12,0,0.112230339,0,0
" Dori Yj, 2003, J RES SCI TEACH",0.000306326,4.00E-12,0.006714048,0.116250913,0.006421464,0
" Dori Yj, 2003, SCI EDUC",0.000153163,3.71E-12,0,0.112230339,0,0
" Dori Yj, 2005, J LEARN SCI",0.000153163,1.10E-16,0,0.084427088,0,0
" Dornyei Z, 2007, RES METHODS APPL LIN RES METHODS APPL LI",0.000153163,4.08E-17,0,0.080340113,0,0
" Dortmans B, 2017, BLACK SOLDIER FLY B",0.000153163,7.31E-19,0,0.069313658,0,0
" Dosm Malaysia @ A Glance, U",0.000153163,3.91E-12,0,0.078804118,0,0
" Dosm, 2020, COMP ENV STAT MAL 2",0.000153163,3.91E-12,0,0.078804118,0,0
" Dover Rvh, 2016, INT J EQUITY HEALTH",0.000153163,5.71E-14,0,0.090921751,0,0
" Dowd Je, 2018, CBE-LIFE SCI EDUC",0.000153163,1.33E-11,0,0.115809639,0,0
