ND,DC,EC,LC,CC,BC,FR
" Boreham C, 2001, J SPORT SCI",0.000103306,3.23E-10,0,0.066368648,0,0
" Borel Al, 2012, THORAX",0.000103306,8.58E-07,0,0.108352549,0,0
" Boren T, 2009, GYNECOL ONCOL",0.000103306,1.15E-19,0,0.069269521,0,0
" Borenstein M, 2010, RES SYNTH METHODS",0.000103306,4.05E-28,0,0.053057377,0,0
" Borg S, 2015, STUD HEALTH TECHNOL",0.000103306,0.001298963,0,0.101289134,0,0
" Borgatti R, 2004, J CHILD NEUROL",0.000103306,0.001060041,0,0.099604873,0,0
" Borggren Cl, 2007, J CHIROPR MED",0.000103306,2.73E-18,0,0.05268486,0,0
" Borgo M, 2017, ACTA MEDICA MEDITERR",0.000206612,3.58E-06,1.54E-06,0.087872186,1.54E-06,0
" Borlu M, 2006, INT J DERMATOL",0.000103306,2.64E-25,0,0.060438806,0,0
" Borman P, 2000, RHEUMATOL INT",0.000103306,4.30E-22,0,0.067521379,0,0
" Borowitz M, 1993, HEALTH ECON",0.000103306,2.91E-13,0,0.096008887,0,0
" Borregaard N, 2006, BIOMETALS",0.000103306,7.06E-07,0,0.10375134,0,0
" Bosco C, 1983, EUR J APPL PHYSIOL O",0.000103306,1.02E-06,0,0.076414216,0,0
" Boscolo-Rizzo P, 2015, EUR ARCH OTO-RHINO-L",0.000206612,4.69E-10,0.002630513,0.11386092,0.002637792,0
" Boscolo-Rizzo P, 2015, ORAL ONCOL",0.000103306,1.48E-12,0,0.092958937,0,0
" Bosnak V, 2016, ACTA MEDICA MEDITERR",0.000103306,0.001728418,0,0.101340034,0,0
" Bossard Mj, 1996, J BIOL CHEM",0.000103306,4.66E-10,0,0.113309142,0,0
" Bosson S, 2002, ARCH DIS CHILD",0.000103306,0.002838693,0,0.100211189,0,0
" Bostan Ozlem M, 1999, TURK KARDIYAL DERN A",0.000103306,4.61E-10,0,0.113256113,0,0
" Bostick Na, 2006, J CLIN ETHIC",0.000103306,2.92E-13,0,0.095807435,0,0
" Bostrom P, 2010, CELL",0.000103306,4.57E-19,0,0.066035419,0,0
" Bouchard C, PHYS ACTIVITY FITNE",0.000103306,1.81E-16,0,0.058749985,0,0
" Bouchardy C, 2013, SWISS MED WKLY",0.000103306,4.65E-10,0,0.114491177,0,0
" Boucher O, 2012, ENVIRON HEALTH PERSP",0.000103306,0.001372727,0,0.100186297,0,0
" Bougelet C, 1998, EUR J PHARMACOL",0.000103306,1.50E-22,0,0.060568139,0,0
" Bouillon R, 2014, BONEKEY REPORTS",0.000103306,1.76E-09,0,0.08489143,0,0
" Boukhatem Mn, 2013, FOOD CONTROL",0.000103306,4.65E-10,0,0.113285273,0,0
" Boulton Ajm, 2004, NEW ENGL J MED",0.000103306,3.50E-08,0,0.100984811,0,0
" Boulware Le, 2011, PROG TRANSPLANT",0.000103306,6.99E-19,0,0.071094921,0,0
" Bounameaux H, 1991, LANCET",0.000103306,1.51E-21,0,0.066841596,0,0
" Bourdel-Marchasson I, 2001, AGE AGEING",0.000103306,2.39E-19,0,0.068798863,0,0
" Bourne Pa, 2009, N AM J MED SCI",0.000103306,2.92E-13,0,0.095807435,0,0
" Bousquet J, 2001, J ALLERGY CLIN IMMUN",0.000103306,1.61E-09,0,0.072584394,0,0
" Bousquet J, 2005, ALLERGY",0.000103306,1.67E-28,0,0.054226046,0,0
" Bousquet Jean, 2006, PAEDIATR DRUGS",0.000103306,2.92E-13,0,0.092741626,0,0
" Boussekey N, 2010, CRIT CARE RES PRACT",0.000103306,3.62E-16,0,0.085939026,0,0
" Boutouyrie P, 2002, HYPERTENSION",0.000103306,2.89E-22,0,0.058386412,0,0
" Bowen Dj, 1992, APPETITE",0.000103306,2.90E-13,0,0.095879556,0,0
" Bowling Ac, 1995, LIFE SCI",0.000103306,2.39E-19,0,0.068798863,0,0
" Bowman Lm, 2001, INFECT IMMUN",0.000103306,2.92E-13,0,0.092741626,0,0
" Bowman Sj, 2000, ARTHRITIS RHEUM",0.000103306,5.43E-10,0,0.090091767,0,0
" Boyarskikh Ua, 2009, EUR J HUM GENET",0.000103306,1.81E-16,0,0.081940847,0,0
" Boyle P, 1989, INT J PANCREATOL",0.000103306,1.84E-16,0,0.080140411,0,0
" Boyle P, 2000, BIODRUGS",0.000103306,2.92E-13,0,0.092741626,0,0
" Boyraz I, 2014, INT J CLIN EXP MED",0.000103306,1.84E-16,0,0.086979962,0,0
" Boyuk B, 2015, ACTA MEDICA MEDITERR",0.000103306,2.84E-22,0,0.067266132,0,0
" Bozan N, 2016, EUR ARCH OTO-RHINO-L",0.000103306,6.81E-19,0,0.077967685,0,0
" Bozec A, 2010, EUR ARCH OTO-RHINO-L",0.000103306,2.97E-13,0,0.092885793,0,0
" Bozic Kj, 2014, J BONE JOINT SURG AM",0.000103306,4.66E-10,0,0.113301185,0,0
" Bozkirli F, 2017, TURK J MED SCI",0.000103306,3.22E-08,0,0.079042346,0,0
" Bozkurt A, 2016, BIOMATERIALS",0.000103306,4.66E-10,0,0.113306489,0,0
" Bozkurt K, 2007, KRON VEN YET IU CERR",0.000103306,3.43E-13,0,0.077284195,0,0
" Bozkurt Nujen, 2013, ENDOCR PRACT",0.000103306,2.82E-22,0,0.067169047,0,0
" Bozkurt O, 2015, UROLOGY",0.000103306,7.94E-07,0,0.083294612,0,0
" Bozkurt Y, 2012, KAFKAS UNIV VET FAK",0.000103306,4.64E-10,0,0.113290576,0,0
" Bozkus F, 2015, ACTA MEDICA MEDITERR",0.000103306,7.35E-16,0,0.087565357,0,0
" Braatvedt Geoffrey D, 2006, N Z MED J",0.000103306,5.41E-10,0,0.089492077,0,0
" Bracco M, 2017, NEUROPSYCHOLOGIA",0.000413223,0.005320348,5.64E-06,0.101427105,2.99E-06,0
" Bracco M, 2017, NEUROSCI LETT",0.000619835,0.00846494,6.59E-06,0.101454744,5.01E-06,0
" Bracken Ba, 2003, TEST TMA VALUTAZION",0.000103306,2.66E-18,0,0.052668807,0,0
" Bradford Mm, 1976, ANAL BIOCHEM",0.000103306,2.93E-13,0,0.096554751,0,0
" Bradley Cs, 2005, J WOMENS HEALTH",0.000103306,2.21E-12,0,0.090011344,0,0
" Braier J, 2002, MED PEDIATR ONCOL",0.000103306,2.02E-06,0,0.0843926,0,0
" Brake R, 2001, QUEENSL MIN IND OC",0.000103306,7.08E-07,0,0.103760237,0,0
" Bramanti V, 2008, CLIN EXP HYPERTENS",0.000103306,0.001027711,0,0.099666406,0,0
" Bramanti V, 2012, NEUROCHEM RES",0.000413223,0.005185023,1.27E-05,0.100471218,7.52E-06,0
" Bramanti V, 2015, J NEUROSCI RES",0.000103306,0.001027711,0,0.099666406,0,0
" Bramanti V, 2016, J NEUROSCI RES",0.000413223,0.005963985,1.21E-05,0.100479562,8.39E-06,0
" Bramerson A, 2004, LARYNGOSCOPE",0.000103306,1.61E-09,0,0.072584394,0,0
" Brandt Kd, 2003, OSTEOARTHRITI",0.000103306,4.66E-10,0,0.113301185,0,0
" Brasile F M, 1990, ADAPTED PHYSICAL ACT",0.000103306,1.36E-06,0,0.076421455,0,0
" Bratton Sb, 2000, EXP CELL RES",0.000103306,1.85E-16,0,0.081423909,0,0
" Braun Ab, 2012, CRIT CARE MED",0.000103306,4.52E-19,0,0.077524346,0,0
" Braun Carie, 2009, COMPLEMENT THER CLIN PRACT",0.000103306,0.002794058,0,0.100204965,0,0
" Braun E, 2011, CRIT CARE",0.000103306,1.41E-15,0,0.082856849,0,0
" Braun E, 2014, BMC INFECT DIS",0.000103306,2.11E-15,0,0.082873874,0,0
" Braun J, 2007, LANCET",0.000103306,4.30E-22,0,0.067521379,0,0
" Braun Jm, 2011, PEDIATRICS",0.000103306,0.001372727,0,0.100186297,0,0
" Braun Jm, 2014, ENVIRON HEALTH PERSP",0.000103306,0.001372727,0,0.100186297,0,0
" Braunwald E, 2001, HARRISONS PRINCIPLE",0.000103306,5.79E-13,0,0.096616429,0,0
" Brehm Bj, 2009, DIABETES CARE",0.000103306,2.54E-10,0,0.089039332,0,0
" Breitenbuecher F, 2015, ASIAN PAC J SURG ONC",0.000103306,1.48E-08,0,0.077415227,0,0
" Brennan Dc, 2001, J AM SOC NEPHROL",0.000103306,2.90E-13,0,0.095399535,0,0
" Brennan Kam, 2016, QUAL LIFE RES",0.000103306,3.46E-13,0,0.076894968,0,0
" Brent J, 2007, HADDAD WINCHESTERS C",0.000103306,9.10E-16,0,0.086947149,0,0
" Brewitt H, 2001, SURV OPHTHALMOL",0.000206612,4.04E-06,5.19E-05,0.095638943,5.00E-05,0
" Bridges Cb, 2013, MMWR-MORBID MORTAL W",0.000103306,2.51E-10,0,0.101179028,0,0
" Brieno-Enriquez Ma, 2016, FERTIL STERIL",0.000103306,0.001372727,0,0.100186297,0,0
" Brietzke E, 2009, J AFFECT DISORDERS",0.000103306,2.98E-06,0,0.099816453,0,0
" Brigand C, 2009, J CHIR-PARIS",0.000103306,9.22E-16,0,0.089081941,0,0
" Briganti F, 2009, INTERV NEURORADIOL",0.000103306,3.72E-11,0,0.068132549,0,0
" Brighenti M, 2015, ANN TRANSL MED",0.000103306,6.50E-22,0,0.060904252,0,0
" Brighina F, 2009, CEREBELLUM",0.000103306,0.002644107,0,0.100279706,0,0
" Brighina F, 2011, EUR J PAIN",0.000103306,0.002644107,0,0.100279706,0,0
" Brinkworth Mh, 1997, INT J ANDROL",0.000103306,1.85E-16,0,0.081423909,0,0
" Bristow Mr, 1978, AM J MED",0.000103306,1.18E-19,0,0.069446437,0,0
" Brito J, 2010, ISOKINET EXERC SCI",0.000103306,3.44E-13,0,0.084460344,0,0
" Britton Rs, 1996, SEMIN LIVER DIS",0.000103306,4.75E-10,0,0.114032608,0,0
" Brockhoff Cj, 1999, CIRCULATION",0.000103306,4.61E-10,0,0.113256113,0,0
" Bromet E, 2011, BMC MED",0.000103306,4.65E-10,0,0.116550678,0,0
" Bronstein Ac, 2009, CLIN TOXICOL",0.000103306,9.10E-16,0,0.086947149,0,0
" Brown Ba, 1993, SOCIOL SPORT J",0.000103306,5.49E-10,0,0.100221564,0,0
" Brown Cm, 2011, RENAL FAILURE",0.000103306,2.83E-22,0,0.067260523,0,0
" Brown Dr, 2005, J INFECT DIS",0.000103306,4.65E-10,0,0.113287925,0,0
" Brown Jb, 2008, HEALTH SOC WORK",0.000206612,7.01E-19,0.001112244,0.071123128,0.001112244,0
" Brown Jh, 2000, SFI S SCI C",0.000103306,7.15E-07,0,0.10379584,0,0
" Brown Mt, 2011, MAYO CLIN PROC",0.000206612,2.51E-10,0.00558855,0.090098475,0.005357267,0
" Brown N M, 2000, LOVE INTIMATE RELAT",0.000103306,1.84E-16,0,0.081928363,0,0
" Brown Z, 1992, KIDNEY INT",0.000103306,4.66E-19,0,0.06945441,0,0
" Broyl A, 2010, LANCET ONCOL",0.000103306,1.16E-19,0,0.069420539,0,0
" Brozoski T, 2012, FRONT SYST NEUROSCI",0.000103306,4.81E-10,0,0.114653906,0,0
" Brozoski Tj, 2002, J NEUROSCI",0.000103306,4.81E-10,0,0.114653906,0,0
" Bruce Kd, 2014, CURR DIABETES REP",0.000103306,0.001950441,0,0.100173855,0,0
" Bruhn C, 1999, BIOCHEM PHARMACOL",0.000103306,4.66E-10,0,0.113301185,0,0
" Bruinstroop E, 2009, EUR J INTERN MED",0.000206612,8.07E-19,0.001648623,0.0771241,0.001648623,0
" Brunbuisson C, 1995, JAMA-J AM MED ASSOC",0.000103306,3.62E-16,0,0.085939026,0,0
" Brun-Buisson C, 2004, INTENS CARE MED",0.000103306,3.62E-16,0,0.085939026,0,0
" Brunelli M, 2012, ARCH ITAL BIOL",0.000103306,0.00091088,0,0.100138622,0,0
" Bruner E, 2005, ACTA ZOOL-STOCKHOLM",0.000103306,7.15E-07,0,0.10379584,0,0
" Brunet A, 2001, AM J PSYCHIAT",0.000103306,7.37E-16,0,0.082540332,0,0
" Bruni F, 2010, J BIOL CHEM",0.000103306,4.05E-16,0,0.079998678,0,0
" Brunsobechtold Jk, 1981, J COMP NEUROL",0.000103306,4.81E-10,0,0.114653906,0,0
" Brusselaers N, 2011, ANN INTENSIVE CARE",0.000103306,4.25E-22,0,0.069216028,0,0
" Bruun Jm, 2006, AM J PHYSIOL-ENDOC M",0.000103306,3.38E-13,0,0.080007935,0,0
" Bruunsgaard H, 2005, J LEUKOCYTE BIOL",0.000103306,6.45E-13,0,0.093792997,0,0
" Bruzzone G, 2016, CURR PHARM DESIGN",0.000103306,1.17E-12,0,0.089213301,0,0
" Brvar M, 2003, RESUSCITATION",0.000103306,1.28E-12,0,0.094675482,0,0
" Bryant Ra, 2001, HYPNOTIZABILITY ACU",0.000103306,7.37E-16,0,0.082540332,0,0
" Bryant Ra, 2011, BEHAV RES THER",0.000103306,7.37E-16,0,0.082540332,0,0
" Bryant Ra, 2011, DISSOCIATION AND THE DISSOCIATIVE DISORDERS: DSM-V AND BEYOND",0.000103306,7.37E-16,0,0.082540332,0,0
" Bryantwaugh R, 1995, J CHILD PSYCHOL PSYC",0.000103306,0.002863844,0,0.101310336,0,0
" Brzycki M, 1993, J PHYS EDUC RECREAT",0.000103306,3.38E-13,0,0.080007935,0,0
" Buchholz Ra, 2005, J BUS ETHICS",0.000103306,2.92E-13,0,0.095807435,0,0
" Buck Bh, 2008, STROKE",0.000103306,3.66E-16,0,0.084676079,0,0
" Buckley Jd, 2003, J SCI MED SPORT",0.000103306,2.58E-18,0,0.052673392,0,0
" Budak Yu, 2016, BIOCHEM MEDICA",0.000103306,1.08E-15,0,0.092076477,0,0
" Budania S, 2014, MED J DY PATIL U",0.000103306,5.42E-10,0,0.091293195,0,0
" Budimir D, 2012, MED SCI MONITOR",0.000103306,2.89E-22,0,0.058386412,0,0
" Buenocavanillas A, 1994, CRIT CARE MED",0.000103306,2.11E-15,0,0.082873874,0,0
" Bugalho P, 2017, J NEURAL TRANSM",0.000103306,0.001757299,0,0.100186297,0,0
" Bugdayci R, 2005, PEDIATR INT",0.000103306,4.28E-06,0,0.084511961,0,0
" Buhr M, 1992, KINDERARZTL PRAX",0.000103306,0.002895997,0,0.100207039,0,0
" Buja A, 1992, MULTIVAR BEHAV RES",0.000103306,6.43E-13,0,0.093778458,0,0
" Bukvic N, 2010, AM J MED GENET A",0.000309917,0.004706012,6.16E-07,0.100292173,5.12E-07,0
" Bulagouda Rs, 2013, INT J MED RES HEALTH",0.000103306,2.53E-19,0,0.069011735,0,0
" Burch Hb, 1996, ACTA CYTOL",0.000103306,7.23E-07,0,0.12111809,0,0
" Burgess C, 2008, J DRUGS DERMATOL",0.000103306,2.93E-13,0,0.096554751,0,0
" Burgess Lj, 2001, TUBERCULOSIS",0.000103306,1.11E-12,0,0.079996033,0,0
" Burgess P, 2003, HDB CLIN NEUROPSYCHO",0.000103306,0.001382844,0,0.100165563,0,0
" Burgess Pw, 2017, J INT NEUROPSYCH SOC",0.000103306,0.001836137,0,0.101310336,0,0
" Burke Bl, 2003, J CONSULT CLIN PSYCH",0.000103306,5.40E-10,0,0.091253606,0,0
" Burney Mi, 1980, AM J TROP MED HYG",0.000206612,8.55E-22,4.44E-06,0.069538232,4.43E-06,0
" Burns J, 2005, CLIN BIOMECH",0.000103306,0.00091088,0,0.100138622,0,0
" Burns L, 2000, J OSTEOPATH MED",0.000103306,3.04E-13,0,0.093658688,0,0
" Burns Ngck, 2001, UNDERSTANDING NURSI",0.000103306,1.38E-18,0,0.071117903,0,0
" Burt S, 2004, INT J FOOD MICROBIOL",0.000103306,4.65E-10,0,0.113285273,0,0
" Burton Pr, 2007, NATURE",0.000103306,5.08E-22,0,0.067078748,0,0
" Busardo Fp, 2015, INT J MOL SCI",0.000103306,0.00091088,0,0.100138622,0,0
" Buscemi A, 2016, ACTA MEDICA MEDITERR",0.000103306,1.81E-16,0,0.058749985,0,0
" Busetto L, 1992, INT J OBESITY",0.000103306,4.01E-07,0,0.094788586,0,0
" Bush Ai, 2003, ALZ DIS ASSOC DIS",0.000103306,2.39E-19,0,0.068798863,0,0
" Bush Ai, 2003, TRENDS NEUROSCI",0.000103306,2.39E-19,0,0.068798863,0,0
" Bushman Tt, 2015, J STRENGTH COND RES",0.000103306,1.79E-12,0,0.091119604,0,0
" Bushnell Cd, 2011, NEUROLOGY",0.000103306,7.35E-16,0,0.075888237,0,0
" Busse Reinhard, 2007, HEALTHC PAP",0.000103306,1.84E-16,0,0.081099196,0,0
" Bussing A, 2012, J EVID BASED COMPLE",0.000103306,1.81E-16,0,0.058740716,0,0
" Bustamante J, 1998, FREE RADICAL BIO MED",0.000103306,9.10E-16,0,0.086947149,0,0
" Butler Cr, 2008, BRAIN",0.000103306,2.23E-11,0,0.095378855,0,0
" Butler Rj, 1998, J CHILD PSYCHOL PSYC",0.000206612,0.005632751,3.85E-08,0.100236093,3.17E-08,0
" Butler Rj, 2010, SPORT BIOMECH",0.000103306,1.79E-12,0,0.091119604,0,0
" Butsashvili M, 2012, OCCUP MED-OXFORD",0.000103306,2.90E-13,0,0.093751211,0,0
" Buttarello M, 2008, AM J CLIN PATHOL",0.000103306,4.22E-22,0,0.068698281,0,0
" Buttner S, 2017, ACTA CHIR BELG",0.000103306,2.91E-13,0,0.101593166,0,0
" Buysse Dj, 1989, PSYCHIAT RES",0.000413223,5.44E-10,0.021557256,0.090786315,0.021594129,0
" Buyukasik Ns, 2011, TURK J GASTROENTEROL",0.000103306,4.75E-10,0,0.114032608,0,0
" Buyukozturk S, 2008, DATA ANAL HD",0.000103306,9.91E-17,0,0.066147328,0,0
" Buyukozturk S, 2010, BILIMSEL ARASTIRMA Y",0.000103306,5.44E-10,0,0.100780843,0,0
" Buyukozturk, 2008, SOSYAL BILIMLER ICI",0.000103306,9.90E-17,0,0.066171746,0,0
" Buyukyilmaz Fe, 2010, PAIN MANAG NURS",0.000103306,5.51E-16,0,0.082277943,0,0
" Buzon Mr, 2005, INT J OSTEOARCHAEOL",0.000103306,1.11E-09,0,0.074753653,0,0
" Bweir S, 2009, DIABETOL METAB SYNDR",0.000103306,5.40E-10,0,0.091253606,0,0
" Byrd Tl, 2007, ETHNIC DIS",0.000103306,1.86E-16,0,0.081042162,0,0
" Byrne Bm, 1999, J CROSS CULT PSYCHOL",0.000103306,6.21E-20,0,0.058477412,0,0
" Byrne Mb, 2010, CHILD CARE HLTH DEV",0.000103306,0.000831698,0,0.099596675,0,0
" Caballero B, 2007, EPIDEMIOL REV",0.000103306,0.000635328,0,0.102010707,0,0
" Cabrera-Pastor A, 2016, SCI REP-UK",0.000103306,3.97E-06,0,0.095491763,0,0
" Cacopardo B, 2013, BMC SURG",0.000103306,0.001027711,0,0.099666406,0,0
" Cacoub P, 2000, MEDICINE",0.000103306,2.51E-10,0,0.101179028,0,0
" Cacoub P, 2005, AIDS",0.000103306,4.78E-10,0,0.113388778,0,0
" Cadman L, 2012, J FAM PLAN REPROD H",0.000103306,1.86E-16,0,0.081042162,0,0
" Caglar Gs, 2011, FERTIL STERIL",0.000103306,2.89E-12,0,0.100171782,0,0
" Caglar K, 2007, TRANSPLANTATION",0.000103306,1.50E-22,0,0.060563592,0,0
" Caglayan F, 2003, J INVEST SURG",0.000103306,9.22E-16,0,0.089081941,0,0
" Cahan Wg, 1998, CANCER-AM CANCER SOC",0.000103306,4.62E-10,0,0.113272017,0,0
" Cahill G, 2015, ASIAN PAC J SURG ONC",0.000103306,7.12E-08,0,0.07889032,0,0
" Cahill T, 2015, ASIAN PAC J SURG ONC",0.000516529,1.90E-07,0.001667601,0.079456283,0.001837136,0
" Cai Ming-Yue, 2011, ZHONGHUA NEI KE ZA ZHI",0.000103306,4.66E-10,0,0.113303837,0,0
" Cai Xl, 2014, BIOMED RES INT",0.000103306,3.56E-12,0,0.100304644,0,0
" Cai Y, 2012, J ANTIMICROB CHEMOTH",0.000103306,2.67E-25,0,0.061026352,0,0
" Cakar N, 2010, TURK YOGUN BAKIM D S",0.000103306,4.64E-10,0,0.113290576,0,0
" Cakir E, 2005, CLIN BIOCHEM",0.000103306,2.83E-22,0,0.06716625,0,0
" Cakir Oo, 2015, INT J CLIN EXP MED",0.000103306,2.61E-34,0,0.044679123,0,0
" Cakir Z, 2010, AM J EMERG MED",0.000103306,1.28E-12,0,0.094675482,0,0
" Cakmur H, 2017, ADIPOSITY EPIDEMIOLO",0.000103306,5.39E-10,0,0.094887077,0,0
" Cakrt O, 2012, NEUROREHABILITATION",0.000103306,3.04E-13,0,0.093900357,0,0
" Cakur Binali, 2011, INT J MED SCI",0.000103306,1.67E-28,0,0.054278345,0,0
" Calabrese Lh, 1988, MEDICINE",0.000206612,9.64E-10,4.43E-05,0.114183259,4.43E-05,0
" Calabrese Lh, 1997, ARTHRITIS RHEUM",0.000206612,9.64E-10,4.43E-05,0.114183259,4.43E-05,0
" Calabrese Lh, 2007, ANN INTERN MED",0.000103306,4.78E-10,0,0.113388778,0,0
" Calabrese V, 2010, NEUROCHEM RES",0.000206612,8.77E-13,0.000825336,0.092942871,0.000825336,0
" Calabrese V, 2015, FREE RADICAL RES",0.000103306,1.63E-15,0,0.078391992,0,0
" Caldarini C, 2015, BONES ORTHOPAEDIC PA",0.000103306,1.79E-06,0,0.087862615,0,0
" Calder Pc, 2011, BRIT J NUTR",0.000103306,2.54E-10,0,0.089039332,0,0
" Calderoni S, 2013, J CLIN EXP NEUROPSYC",0.000103306,0.001060041,0,0.099604873,0,0
" Califf Rm, 1983, CIRCULATION",0.000103306,3.34E-18,0,0.078914759,0,0
" Callaghan Bc, 2012, LANCET NEUROL",0.000103306,3.50E-08,0,0.100984811,0,0
" Calle Ee, 1999, NEW ENGL J MED",0.000103306,4.01E-07,0,0.094788586,0,0
" Caltabiano R, 2008, PATHOLOGICA",0.000206612,4.69E-10,0.002630513,0.11386092,0.002637792,0
" Caltabiano R, 2012, EUR REV MED PHARMACO",0.000206612,4.69E-10,0.002630513,0.11386092,0.002637792,0
" Calvert Jw, 2011, CIRC RES",0.000103306,4.57E-19,0,0.066035419,0,0
" Calvi Lm, 2003, NATURE",0.000103306,4.25E-22,0,0.068851713,0,0
" Calvo A P O, 2005, THESI",0.000103306,1.86E-16,0,0.081042162,0,0
" Cam R, 2015, ACTA MEDICA MEDITERR",0.000103306,1.66E-08,0,0.078048151,0,0
" Camacho Tc, 1996, AM J EPIDEMIOL",0.000103306,1.03E-09,0,0.115328711,0,0
" Cambiaghi M, 2018, J NEUROL",0.000103306,0.001275835,0,0.099652041,0,0
" Camfield C, 2001, EPILEPSIA",0.000103306,5.84E-13,0,0.096641508,0,0
" Camm Aj, 1996, EUR HEART J",0.000103306,3.04E-13,0,0.093658688,0,0
" Camoriano Jk, 1990, J CLIN ONCOL",0.000103306,1.18E-19,0,0.069446437,0,0
" Campbell Anna, 2005, EUR J ONCOL NURS",0.000103306,5.42E-07,0,0.076414216,0,0
" Campbell B, 2000, ANN ROY COLL SURG",0.000103306,2.90E-13,0,0.092544791,0,0
" Campbell Il, 2005, BRAIN RES REV",0.000103306,2.98E-06,0,0.099816453,0,0
" Campbell Sm, 2000, SOC SCI MED",0.000103306,3.66E-16,0,0.081720866,0,0
" Campbell Wb, 2007, EUR J VASC ENDOVASC",0.000103306,1.57E-13,0,0.077074973,0,0
" Campbell-Sills L, 2007, HDB EMOTION REGULATI",0.000103306,1.12E-19,0,0.052480916,0,0
" Campi A, 2001, NEURORADIOLOGY",0.000103306,4.87E-10,0,0.114032608,0,0
" Campidelli C, 2003, PATHOLOGICA",0.000103306,4.68E-10,0,0.113687079,0,0
" Campistol Jm, 2002, KIDNEY INT",0.000103306,5.40E-10,0,0.091253606,0,0
" Can H, 2014, ACTA MEDICA MEDITERR",0.000103306,2.53E-19,0,0.069011735,0,0
" Can M, 2009, TURKDERM-TURK ARCH D",0.000103306,2.64E-25,0,0.060438806,0,0
" Canadian Partnership Against Cancer, 2013, REP EV IND WORK GRO",0.000103306,5.42E-07,0,0.076414216,0,0
" Canceriafro, CERV CANC INC MORT ",0.000103306,4.65E-10,0,0.113287925,0,0
" Canestraro M, 2010, CANCER GENET CYTOGEN",0.000309917,0.004706012,6.16E-07,0.100292173,5.12E-07,0
" Canet J, 2010, ANESTHESIOLOGY",0.000103306,2.27E-19,0,0.07339227,0,0
" Canevaro A, 2003, DIVERSABILITA STORI",0.000103306,1.36E-06,0,0.076421455,0,0
" Cankilic My, 2017, BIOMED RES-INDIA",0.000103306,1.15E-07,0,0.078853047,0,0
" Cannizzaro E, 2014, HEARING BALANC COMMU",0.000103306,4.81E-10,0,0.114653906,0,0
" Cannon Na, 2015, J THORAC ONCOL",0.000103306,7.35E-16,0,0.087565357,0,0
" Canpolat F, 2010, CLIN RHEUMATOL",0.000103306,1.84E-16,0,0.086979962,0,0
" Canpolat Fe, 2009, PEDIATR INT",0.000206612,1.08E-15,0.053557224,0.092604994,0.052755637,0
" Cantarella G, 2015, ACTA MEDICA MEDITERR",0.000206612,5.93E-08,0.006590395,0.078840202,0.006590395,0
" Cantisano Gt, 2008, PSICOTHEMA",0.000103306,2.92E-13,0,0.095807435,0,0
" Cantone D, 2012, REV LATINOAM PSICOPA",0.000206612,0.002755571,2.06E-07,0.100231942,1.91E-07,0
" Cantone D, 2012, RIV PSICHIATR",0.000103306,0.001372727,0,0.100186297,0,0
" Cantu E, 1998, AM J OTOLARYNG",0.000103306,2.97E-13,0,0.092885793,0,0
" Canturk Z, 2003, ENDOCR RES",0.000103306,2.21E-11,0,0.084209061,0,0
" Cao Ji, 2011, BIOMATERIALS",0.000103306,4.66E-10,0,0.113306489,0,0
" Cao Jj, 2003, CIRCULATION",0.000103306,2.26E-15,0,0.083671882,0,0
" Cao Jn, 2013, BIOMATERIALS",0.000103306,4.66E-10,0,0.113306489,0,0
" Cao Q, 2010, CANCER LETT",0.000103306,1.84E-16,0,0.080140411,0,0
" Cao Yx, 2011, CHIN J INTEGR MED",0.000103306,2.48E-09,0,0.080409357,0,0
" Cao Z, 2001, ZHONGHUA GAN ZANG BING ZA ZHI",0.000103306,4.75E-10,0,0.114032608,0,0
" Capitanini A, 2014, KIDNEY BLOOD PRESS R",0.000103306,5.40E-10,0,0.091253606,0,0
" Caplan L, 1985, HDB CLIN NEUROLOGY",0.000103306,2.23E-11,0,0.095378855,0,0
" Capovilla G, 2003, EPILEPSIA",0.001033058,0.033292288,2.03E-05,0.104086022,1.77E-05,0
" Capovilla G, 2004, EPILEPSIA",0.000309917,0.006209418,8.47E-06,0.101646505,3.45E-06,0
" Cappel Rjdtn, 2001, CYTOPATHOLOGY",0.000103306,7.23E-07,0,0.12111809,0,0
" Cappellini A C, 2008, MINERVA PEDIATR",0.000103306,0.002895997,0,0.100207039,0,0
" Cappellini Fabrizio, 2013, ACUTE CARD CARE",0.000103306,2.12E-21,0,0.068277681,0,0
" Cappello A, 2004, MED BIOL ENG COMPUT",0.000103306,3.04E-13,0,0.093900357,0,0
" Cappello A, 2011, GAIT POSTURE",0.000103306,3.04E-13,0,0.093900357,0,0
" Cappy C S, 1999, J REN NUTR",0.000103306,5.40E-10,0,0.091253606,0,0
" Capuano A, 2013, BES DSA SCUOLA QUAL",0.000103306,1.21E-06,0,0.076411803,0,0
" Caputo G, 2015, TERAPIA MULTISISTEM",0.000103306,4.08E-05,0,0.089335154,0,0
" Caputo R, 2004, DERMATOLOGY",0.000103306,2.02E-06,0,0.0843926,0,0
" Caraci F, 2014, CNS NEUROL DISORD-DR",0.000103306,3.35E-19,0,0.052604693,0,0
" Carbone A, 2011, EUR J DERMATOL",0.000103306,2.02E-06,0,0.084391128,0,0
" Carbone F, 2014, WORLD J CARDIOL",0.000103306,2.84E-22,0,0.067266132,0,0
" Carbonetto G, 2008, DA OLIMPIA A PECHIN",0.000206612,2.58E-06,5.49E-07,0.076443181,5.38E-07,0
