ND,DC,EC,LC,CC,BC,FR
" Felix B~Unning, 2021, LINEAR REGRESSION I",0.000204834,2.29E-06,0,0.104667367,0,0
" Felli M, 2011, J FLUID MECH",0.000409668,4.32E-05,0.006649329,0.123105631,0.007381918,0
" Felstead A, 2017, NEW TECH WORK EMPLOY",0.000409668,6.73E-11,1.92E-05,0.081664743,1.99E-05,0
" Femp, 2015, MV GUID MEAS VER PE",0.000204834,1.25E-08,0,0.105527095,0,0
" Fernald Fg, 1984, APPL OPTICS",0.000614502,1.05E-05,0.003044272,0.104354146,0.003061474,0
" Fernandez Aj, 2019, ATMOS RES",0.000204834,1.02E-05,0,0.104269452,0,0
" Fernandez N, 2018, ENERG EFFIC",0.000204834,1.32E-08,0,0.087155226,0,0
" Fernandez-Llorca D, 2013, LECT NOTES COMPUT SC",0.000204834,1.27E-12,0,0.071786728,0,0
" Fernandezniello J, 1989, COMPUT PHYS COMMUN",0.000204834,3.57E-13,0,0.062008612,0,0
" Feroz Rma, 2020, SUSTAIN ENERGY TECHN",0.000204834,2.21E-05,0,0.101444156,0,0
" Ferrari S, 2012, BUILD ENVIRON",0.000204834,1.78E-11,0,0.081678406,0,0
" Field A, 2005, DISCOVERING STAT US",0.000204834,1.00E-17,0,0.055319486,0,0
" Figueiro Mg, 2013, LIGHTING RES TECHNOL",0.000204834,1.44E-14,0,0.062358697,0,0
" Figueiro Mg, 2018, LIGHTING RES TECHNOL",0.000409668,7.22E-13,0.006347467,0.071140255,0.006566931,0
" Figueroa-Acevedo Al, 2020, IEEE OP AC J POW ENE",0.000204834,0.049711498,0,0.113263578,0,0
 Filler1,0.002867677,0.001870013,0.116873168,0.131409652,0.118585889,0
" Finck C, 2018, APPL ENERG",0.000204834,2.30E-16,0,0.056404746,0,0
" Finkbeiner M, 2020, GUIDELINES SOCIAL L",0.000204834,9.26E-08,0,0.094005738,0,0
" Finocchiaro L, GENT EXPERT ",0.000204834,1.19E-09,0,0.092621753,0,0
" Fiorentini M, 2017, APPL ENERG",0.000204834,3.41E-06,0,0.116407163,0,0
" Fiorentini M, 2019, ENERG BUILDINGS",0.000204834,6.97E-11,0,0.090944655,0,0
" Fischer Am, 2018, METEOSUISSE SCENARI",0.000204834,1.02E-09,0,0.094786914,0,0
" Fischer P, 2015, ANLMCSTM35",0.000204834,6.20E-06,0,0.108361263,0,0
" Fischer T, 2010, UPWIND DESIGN BASI",0.000204834,2.42E-06,0,0.10554991,0,0
" Fischereit J, 2021, ZENODO DATA SET",0.000204834,0.000527127,0,0.109518361,0,0
" Fischereit J, 2022, BOUND-LAY METEOROL",0.000204834,0.000527127,0,0.109518361,0,0
" Fitch Ac, 2012, MON WEATHER REV",0.000819336,0.00156092,0.000853146,0.110101261,0.001013312,0
" Fitch Ac, 2016, WIND ENERGY",0.000204834,0.000966808,0,0.105700738,0,0
" Fleming P, 2015, WIND ENERGY",0.000204834,5.81E-08,0,0.089810335,0,0
" Fleming Pa, 2014, RENEW ENERG",0.000204834,5.81E-08,0,0.089810335,0,0
" Fleming Pa, 2016, WIND ENERGY",0.000204834,5.20E-06,0,0.100961638,0,0
" Fleury J, 2019, J PHYS CONF SER",0.000204834,2.70E-10,0,0.080220846,0,0
" Fleury J, 2020, APPL PHYS A-MATER",0.000204834,2.70E-10,0,0.080220846,0,0
" Floridi L, 2015, THE ONLIFE MANIFEST",0.000204834,6.97E-11,0,0.090944655,0,0
" Fodstad M, 2015, INT CONF EUR ENER",0.000204834,1.19E-09,0,0.092621753,0,0
" Foen Fo For The E, 2018, FED CANT BUILD PROG",0.000204834,8.80E-12,0,0.070493105,0,0
" Foken T, 2006, BOUND-LAY METEOROL",0.000204834,0.000418221,0,0.107763283,0,0
" Foley A, 2017, RENEW SUST ENERG REV",0.000204834,0.049711498,0,0.113263578,0,0
" Fonseca Ja, 2016, ENERG BUILDINGS",0.000204834,8.07E-10,0,0.099573722,0,0
" Fonseca Jimeno, ZENODO",0.000204834,5.87E-17,0,0.056212507,0,0
" Fonseca N, 2017, P OFFSH TECHN C 1 4",0.000204834,3.16E-08,0,0.088739435,0,0
" Fonseca N, 2017, PROCEEDINGS OF THE ASME 36TH INTERNATIONAL CONFERENCE ON OCEAN",0.000204834,3.16E-08,0,0.088739435,0,0
" Fonseca N, 2018, PROCEEDINGS OF THE ASME 37TH INTERNATIONAL CONFERENCE ON OCEAN",0.000204834,3.16E-08,0,0.088739435,0,0
" Fonseca N, 2020, P ASME 2020 39 INT ",0.000204834,3.16E-08,0,0.088739435,0,0
" Fonseca N, 2021, J OFFSHORE MECH ARCT",0.000204834,3.16E-08,0,0.088739435,0,0
" Foph, 2007, MAN SUISS RA",0.000204834,1.02E-09,0,0.094786914,0,0
" Foph, 2011, NAT ACT PLAN RAD 20",0.000204834,1.02E-09,0,0.094786914,0,0
" Foph, 2017, RAD MA",0.000204834,1.02E-09,0,0.094786914,0,0
" Foph, 2020, FED OFF PUBL HLTH R",0.000204834,1.02E-09,0,0.094786914,0,0
" For Standardization Io, 2005, 773020051115 IS",0.000204834,3.41E-06,0,0.116407163,0,0
" Forristall Gz, 1978, J GEOPHYS RES-OCEANS",0.000204834,1.10E-05,0,0.105586435,0,0
" Forristall Gz, 2000, J PHYS OCEANOGR",0.000204834,1.10E-05,0,0.105586435,0,0
" Forster P, 2007, AR4 CLIMATE CHANGE 2007: THE PHYSICAL SCIENCE BASIS",0.000204834,4.94E-10,0,0.080687546,0,0
" Forsting Am, 2021, J PHYS CONF SER",0.000409668,0.000787409,0.000117384,0.111790433,0.00011701,0
" Forsting Arm, 2015, J PHYS CONF SER",0.000204834,0.000357256,0,0.108640986,0,0
" Forsting Arm, 2017, J PHYS CONF SER",0.000204834,0.000357256,0,0.108640986,0,0
" Forsting Arm, 2017, WIND ENERGY",0.000614502,0.000413827,0.000878531,0.108863864,0.000760357,0
" Forsting Arm, 2018, J PHYS CONF SER",0.000204834,0.000357256,0,0.108640986,0,0
" Forsting Arm, 2019, J PHYS CONF SER",0.000204834,2.17E-05,0,0.12064151,0,0
" Forsting Arm, 2019, WIND ENERGY SCI",0.000614502,4.63E-05,0.000524504,0.124309322,0.000624741,0
" Forsting Arm, 2020, J PHYS CONF SER",0.000614502,4.63E-05,0.000524504,0.124309322,0.000624741,0
" Forsting Arm, 2020, WIND ENERGY SCI",0.000409668,4.25E-05,7.09E-05,0.124220758,0.000100112,0
" Forstner U, 2012, METAL POLLUTION AQU",0.000204834,1.01E-05,0,0.104140447,0,0
" Forth K, 2019, IOP C SER EARTH ENV",0.000204834,1.73E-16,0,0.049899322,0,0
" Fortich Ad, 2020, EPJ WEB CONF",0.000204834,1.08E-07,0,0.08639026,0,0
" Fouques S, 2020, AM SOC MECH ENG DIG",0.000204834,5.83E-08,0,0.087251801,0,0
" Fowler Ar, 2006, J AFR EARTH SCI",0.000204834,1.12E-05,0,0.104430041,0,0
" Fox Anthony D, 2019, DANSK ORNITOLOGISK FORENINGS TIDSSKRIFT",0.000204834,0.049711498,0,0.113263578,0,0
" Franco A, 2020, BUILDINGS-BASEL",0.000204834,1.71E-18,0,0.050752134,0,0
" Frandsen S T, 2005, R1188EN RI",0.000204834,1.17E-05,0,0.092586622,0,0
" Frandsen S T, 2009, EUROPEAN OFFSHORE W",0.000204834,1.17E-05,0,0.092586622,0,0
" Frandsen S, 1992, J WIND ENG IND AEROD",0.000614502,0.001161779,0.004708654,0.112594848,0.004279068,0
" Frandsen S, 2006, WIND ENERGY",0.000204834,0.000719957,0,0.111468822,0,0
" Frandsen S, 2007, THESIS RISE NATL LA",0.000204834,0.000719957,0,0.111468822,0,0
" Franke J, 2006, 4 INT S COMP WIND EN",0.000204834,6.20E-10,0,0.094208911,0,0
" Franke J, 2011, INT J ENVIRON POLLUT",0.000409668,2.93E-07,0.00178068,0.1100814,0.001536351,0
" Franke J, 2012, J WIND ENG IND AEROD",0.000204834,6.20E-10,0,0.094208911,0,0
" Franzitta V, 2020, ENERGIES",0.000204834,3.16E-12,0,0.070098356,0,0
" Fraunhofer-Institut F Ur, EN E",0.000204834,1.44E-05,0,0.078361503,0,0
" Frederickson Lb, 2021, AIR POLLUTION SOURCE",0.000204834,1.04E-09,0,0.099679441,0,0
" Frederik Ja, 2020, WIND ENERGY",0.000204834,9.19E-06,0,0.127617305,0,0
" Frederik Ja, 2020, WIND ENERGY SCI",0.000409668,4.62E-05,0.049388034,0.137525001,0.050042049,0
" Freemaan K, 2019, OUR ENERGY OUR FUTU",0.000204834,3.18E-08,0,0.080628912,0,0
" Freeman Am, 2002, J ECON PERSPECT",0.000204834,0.049711498,0,0.113263578,0,0
" Frei B, 2017, ENRGY PROCED",0.000204834,1.71E-16,0,0.049898302,0,0
" Freire-Gonzalez J, 2011, ECOL MODEL",0.000204834,1.04E-12,0,0.062040132,0,0
" French An, 2013, EXP EYE RES",0.000204834,1.34E-13,0,0.070385375,0,0
" Freund S, 2021, BUILD ENVIRON",0.000204834,2.53E-08,0,0.095334804,0,0
" Frick P, 1998, J MATH PHYS",0.000204834,1.94E-09,0,0.07782188,0,0
" Frigione M, 2019, MAT BASEL",0.000204834,3.28E-15,0,0.066817218,0,0
" Fritzson P, 1998, MODELICA A UNIFIED ",0.000204834,1.32E-08,0,0.087155226,0,0
" Friztopfer A, 1991, PRECAMBRIAN RES",0.000409668,6.91E-07,7.67E-08,0.086589454,7.86E-08,0
" Froemelt A, 2018, ENVIRON SCI TECHNOL",0.000409668,9.84E-12,0.002817151,0.070650208,0.002817151,0
" Froemelt A, 2020, ENVIRON RES LETT",0.000409668,9.84E-12,0.002817151,0.070650208,0.002817151,0
" Froemelt A, 2020, J IND ECOL",0.000409668,9.84E-12,0.002817151,0.070650208,0.002817151,0
" Froemelt A, 2021, ENVIRON RES LETT",0.000204834,8.80E-12,0,0.070493105,0,0
" Frohlich D, 2013, THEOR APPL CLIMATOL",0.000204834,1.04E-09,0,0.099679441,0,0
" Frontczak M, 2012, BUILD ENVIRON",0.000204834,9.52E-11,0,0.09059699,0,0
" Frontczak M, 2012, INDOOR AIR",0.000614502,2.01E-09,0.017372536,0.09414351,0.011326202,0
" Fruehmann R, WINDEUROPE C EX",0.000204834,5.55E-10,0,0.081588315,0,0
" Fu C, 2022, APPL ENERG",0.000204834,1.50E-07,0,0.108844447,0,0
" Fu Ch, 2021, IEEE ACCESS",0.000204834,8.79E-06,0,0.105041203,0,0
" Fuchs M, DYMOLA PYTHON INTER",0.000204834,2.32E-08,0,0.095045264,0,0
" Fuentes E, 2018, RENEW SUST ENERG REV",0.000409668,5.05E-08,0.004904939,0.107153048,0.004904939,0
" Fue-Zentrum Fh Kiel Gmbh, 2019, FINO1 FORSCH NORDOS",0.000204834,1.11E-06,0,0.104680833,0,0
" Furlani E P, 2006, P NSTI NANOTECHNOL",0.000204834,5.84E-08,0,0.090944655,0,0
" Fusaro G, 2018, BUILD ACOUST",0.000204834,7.01E-12,0,0.085366067,0,0
" Fusaro G, 2020, APPL ACOUST",0.000204834,7.01E-12,0,0.085366067,0,0
" Fusaro G, 2021, APPL SCI-BASEL",0.000409668,1.02E-10,0.001304432,0.090758677,0.001331308,0
" Fusaro G, 2021, INT J IND ERGONOM",0.000409668,1.02E-10,0.001304432,0.090758677,0.001331308,0
" Futterer J P, 2017, PRAXIS TECH RE",0.000204834,7.72E-08,0,0.095435441,0,0
" Fuzzi S, 2015, ATMOS CHEM PHYS",0.000204834,1.08E-07,0,0.08639026,0,0
" Fylling I, 2011, P INT C OFFSH MECH A",0.000204834,9.45E-08,0,0.100022537,0,0
" Gabrieli G, 2020, SENSORS-BASEL",0.000204834,5.19E-11,0,0.081651085,0,0
" Gadde Sn, 2021, BOUND-LAY METEOROL",0.000204834,0.000719957,0,0.111468822,0,0
" Gadde Sn, 2021, J RENEW SUSTAIN ENER",0.000204834,3.41E-05,0,0.108854155,0,0
" Gadde Sn, 2021, PHYS REV FLUIDS",0.000409668,0.000754044,0.000473228,0.113855267,0.000483117,0
" Gaertner E, 2020, IEA WIND TCP TASK 3",0.001433839,3.80E-06,0.052614289,0.121379379,0.036591981,0
" Gafana Labs, 2021, GRA",0.000204834,6.97E-11,0,0.090944655,0,0
" Galetta D-U, 2018, RIGHT ACCESS PUBLIC",0.000204834,4.88E-11,0,0.07866454,0,0
" Galinos C, 2016, J PHYS CONF SER",0.000204834,1.36E-07,0,0.108269943,0,0
" Gallagher Cv, 2018, ENERG BUILDINGS",0.000204834,1.50E-07,0,0.108844447,0,0
" Galliero G, 2016, MICROGRAVITY SCI TEC",0.000204834,5.72E-14,0,0.059793991,0,0
" Gan G, 2001, BUILD SERV ENG RES T",0.000204834,1.04E-09,0,0.099679441,0,0
" Gander Mj, 2012, SIAM J NUMER ANAL",0.000204834,2.67E-09,0,0.094864271,0,0
" Ganeshalingam M, 2017, SHINING LIGHT SMALL",0.000204834,9.62E-12,0,0.083514378,0,0
" Gang Wj, 2015, SCI TECHNOL BUILT EN",0.000204834,1.71E-16,0,0.049898302,0,0
" Gao Gy, 2020, IEEE INTERNET THINGS",0.000204834,8.79E-06,0,0.105041203,0,0
" Gao J, 2014, GOOGLE WHITE PA",0.000204834,9.62E-12,0,0.083514378,0,0
" Gao Yj, 2022, SUSTAIN CITIES SOC",0.000204834,1.25E-08,0,0.105527095,0,0
" Garbarino E, 2016, PROCUREMENT PRACTIC",0.000204834,3.16E-12,0,0.070098356,0,0
" Garcia Et, 2019, RENEW ENERG",0.000204834,0.000316849,0,0.105755692,0,0
" Garcia Fj, 2019, PHYS REV E",0.000204834,5.84E-08,0,0.090944655,0,0
" Garcia Mv, 2020, ECOL INFORM",0.000204834,5.19E-11,0,0.081651085,0,0
" Garcia-Alvarez Mt, 2017, RENEW ENERG",0.000204834,0.049711498,0,0.113263578,0,0
" Garg V, 2000, ENERG BUILDINGS",0.000204834,1.89E-08,0,0.094783233,0,0
" Garrett Wd, 1967, J MAR RES",0.000204834,5.84E-08,0,0.090944655,0,0
" Garuma Gf, 2018, URBAN CLIM",0.000204834,1.13E-07,0,0.116014353,0,0
" Gasco-Hernandez M, 2018, GOV INFORM Q",0.000204834,4.88E-11,0,0.07866454,0,0
" Gasparrini A, 2015, LANCET",0.000204834,1.25E-08,0,0.105527095,0,0
" Gass Ig, 1982, ANDESITES OROGENIC A",0.000204834,1.12E-05,0,0.104430041,0,0
" Gasser J, 2021, APPL ENERG",0.000409668,1.97E-08,0.000675835,0.095390688,0.000699722,0
" Gaumond M, 2014, WIND ENERGY",0.000204834,0.000527127,0,0.109518361,0,0
" Gautam Ms, 2015, CAN J PHYS",0.000204834,3.57E-13,0,0.062008612,0,0
" Gautam Ms, 2015, CHINESE PHYS C",0.000204834,3.57E-13,0,0.062008612,0,0
" Gautam Ms, 2015, COMMUN THEOR PHYS",0.000204834,3.57E-13,0,0.062008612,0,0
" Gautam Ms, 2015, PHYS REV C",0.000204834,3.57E-13,0,0.062008612,0,0
" Gautam Ms, 2015, PHYS SCRIPTA",0.000204834,3.57E-13,0,0.062008612,0,0
" Gautam Ms, 2016, CHINESE J PHYS",0.000204834,3.57E-13,0,0.062008612,0,0
" Gautam Ms, 2016, INDIAN J PHYS",0.000204834,3.57E-13,0,0.062008612,0,0
" Gautam Ms, 2016, ROM REP PHYS",0.000204834,3.57E-13,0,0.062008612,0,0
" Gautam Ms, 2017, EUR PHYS J A",0.000204834,3.57E-13,0,0.062008612,0,0
" Gautam Ms, 2019, INT J MOD PHYS E",0.000204834,3.57E-13,0,0.062008612,0,0
" Gautam Ms, 2020, PHYS REV C",0.000204834,3.57E-13,0,0.062008612,0,0
" Gaver Dp, 1990, J FLUID MECH",0.000204834,1.71E-12,0,0.060073585,0,0
" Gavin H P, STATIC DYNAMIC STRU",0.000204834,1.30E-07,0,0.10058306,0,0
" Gazzola M, 2016, J FLUID MECH",0.000204834,0.000381076,0,0.113828721,0,0
" Gb National Standard, 2019, ASSESSMENT STANDAR",0.000204834,2.65E-10,0,0.088280501,0,0
" Ge Mw, 2021, RENEW ENERG",0.000204834,0.000309377,0,0.122543237,0,0
" Gebraad Pmo, 2016, WIND ENERGY",0.000204834,0.000309377,0,0.122543237,0,0
" Gehl J, 2011, LIFE BUILDINGS USIN",0.000204834,1.08E-11,0,0.086515799,0,0
" Geidl M, 2007, IEEE T POWER SYST",0.000204834,5.87E-17,0,0.056212507,0,0
" Geiger Cp, 2012, EJOURNAL EDEMOCRACY",0.000204834,2.60E-09,0,0.093056059,0,0
" Geiger R, 1936, COMMONS ATTRIB ALIK",0.000204834,7.62E-10,0,0.094724383,0,0
" Geisler-Moroder D, 2010, 5 EUR C COLOUR GRAPH",0.000204834,2.02E-11,0,0.080732913,0,0
" Geisler-Moroder D, 2017, VALIDATION 5 PHASE ",0.000204834,1.82E-16,0,0.056863316,0,0
" Gelazanskas L, 2015, 2015 IEEE 5TH INTERNATIONAL CONFERENCE ON POWER ENGINEERING",0.000204834,3.41E-06,0,0.116407163,0,0
" Gellrich T, 2020, IFAC PAPERSONLINE",0.000204834,8.79E-06,0,0.105041203,0,0
" Gelman A, 2013, BAYESIAN DATA ANAL",0.000204834,2.42E-06,0,0.10554991,0,0
" Geng Y, 2019, ENERG BUILDINGS",0.000204834,7.66E-11,0,0.081533811,0,0
" Genov E, 2021, J PHYS CONF SER",0.000204834,2.06E-09,0,0.089632254,0,0
" Genuit K, 2006, ACTA ACUST UNITED AC",0.000204834,7.01E-12,0,0.085366067,0,0
" George D, 2015, ENERG BUILDINGS",0.000204834,8.60E-08,0,0.095015667,0,0
" George Wk, 1989, ADV TURBUL",0.000204834,0.000316849,0,0.105755692,0,0
" Georges L, 2015, BUILD RES INF",0.000204834,5.21E-12,0,0.069521382,0,0
" Germanischer Lloyd Industrial Services Gmbh, 2010, GUID CERT WIND TUR",0.000204834,9.56E-08,0,0.099594035,0,0
" Germanischer Lloyd, 2005, 4 GERM LLOY",0.000204834,1.30E-07,0,0.10058306,0,0
" Germano M, 1991, PHYS FLUIDS A-FLUID",0.000204834,0.000309377,0,0.122543237,0,0
" Gershuni G Z, 1976, CONVECTIVE STABILITY",0.000409668,1.05E-11,0.00694153,0.067883811,0.00694153,0
" Ghadirian A, 2017, ENRGY PROCED",0.000204834,1.10E-05,0,0.105586435,0,0
" Ghadirian A, 2019, J FLUID MECH",0.000204834,1.10E-05,0,0.105586435,0,0
" Ghaffarianhoseini A, 2017, SIMAUD 17",0.000204834,1.43E-09,0,0.098660146,0,0
" Ghaisas Ns, 2016, J ATMOS OCEAN TECH",0.000204834,0.000966808,0,0.105700738,0,0
" Ghaisas Ns, 2017, WIND ENERGY",0.000204834,0.000418221,0,0.107763283,0,0
" Gharaei R, 2020, ANN PHYS-NEW YORK",0.000204834,3.57E-13,0,0.062008612,0,0
" Gherbi A, 2020, STOCHASTIC ANAL BASI",0.000204834,8.19E-08,0,0.098548618,0,0
" Ghobadi M, 2016, DNV G",0.000204834,1.21E-05,0,0.115783233,0,0
" Ghoneim Mf, 2007, 5 INT C GEOL AFR",0.000204834,1.12E-05,0,0.104430041,0,0
" Ghorayeb K, 1997, PHYS FLUIDS",0.000204834,1.16E-05,0,0.104247187,0,0
" Ghorbani A, 2019, THIRTY-THIRD AAAI CONFERENCE ON ARTIFICIAL INTELLIGENCE / THIRTY-FIRST INNOVATIVE APPLICATIONS OF ARTIFICIAL INTELLIGENCE CONFERENCE / NINTH AAAI SYMPOSIUM ON EDUCATIONAL ADVANCES IN ARTIFICIAL INTELLIGENCE",0.000204834,9.19E-06,0,0.127617305,0,0
" Ghraieb H, 2021, PHYS REV FLUIDS",0.000204834,0.000381076,0,0.113828721,0,0
" Giani Mi, 2015, RESOUR CONSERV RECY",0.000204834,3.16E-12,0,0.070098356,0,0
" Gielen D, 2019, ENERGY STRATEG REV",0.000204834,0.049711498,0,0.113263578,0,0
" Gierlinger D, 2020, KLIMAAUSWIRKUNGEN T",0.000204834,1.64E-16,0,0.049895242,0,0
" Gignac R, 2015, ENVIRON RES LETT",0.000204834,1.27E-14,0,0.055352101,0,0
" Gill Zm, 2010, BUILD RES INF",0.000204834,3.41E-06,0,0.116407163,0,0
" Gilling L, 2009, EWEC 2009 P ONL",0.000204834,2.59E-05,0,0.120540234,0,0
" Gilling L, 2009, EWEC 2009 P ONL EWE",0.000409668,4.25E-05,7.09E-05,0.124220758,0.000100112,0
" Gintautas T, 2016, ENRGY PROCED",0.000204834,5.74E-06,0,0.0958966,0,0
" Giometto Mg, 2016, BOUND-LAY METEOROL",0.000204834,1.13E-07,0,0.116014353,0,0
" Giorgi G, 2020, J MAR SCI ENG",0.000204834,5.31E-08,0,0.100059437,0,0
" Giostri A, 2013, J SOL ENERG-T ASME",0.000204834,3.28E-12,0,0.074688289,0,0
" Giridharan R, 2018, SUSTAIN CITIES SOC",0.000204834,1.13E-07,0,0.116014353,0,0
" Girod B, 2011, INT J LIFE CYCLE ASS",0.000204834,8.80E-12,0,0.070493105,0,0
" Givoni B, 2010, THERMAL COMFORT ISSU",0.000204834,6.53E-10,0,0.09624825,0,0
" Gjelsvik A, 1999, P 13 POW SYST COMP C",0.000204834,1.19E-09,0,0.092621753,0,0
" Gla, 2018, SOLAR ACTION PLAN L",0.000204834,1.45E-20,0,0.046110109,0,0
" Gla, LONDON SOLAR OPPORT",0.000204834,1.45E-20,0,0.046110109,0,0
" Glauert H, 1935, AERODYNAMIC THEORY",0.000614502,3.84E-05,0.007393666,0.124423376,0.009087234,0
" Glibert Pm, 2006, ECOL STU AN",0.000204834,0.049711498,0,0.113263578,0,0
" Global Alliance For Buildings And Construction (Gabc) International Energy Agency (Iea) United Nations Environment Programme (Unep), 2019, 2019 GLOBAL STATUS ",0.000204834,4.94E-10,0,0.080687546,0,0
" Global Alliance For Buildings And Construction International Energy Agency And United Nations Environment Programme, 2020, 2020 GLOB STAT REP ",0.000204834,8.71E-10,0,0.080482698,0,0
" Go~Cmen T, 2016, RENEW SUST ENERG REV",0.000204834,0.000316849,0,0.105755692,0,0
" Gocer O, 2015, BUILD ENVIRON",0.000204834,2.60E-09,0,0.093056059,0,0
" Gocmen T, 2016, RENEW SUST ENERG REV",0.000614502,0.001191463,0.001340744,0.11465746,0.00111234,0
" Goda Y, 2010, ADV SERIES OCEAN ENG",0.000204834,3.18E-08,0,0.080628912,0,0
" Goda Y, 2010, COAST ENG J",0.000204834,1.10E-05,0,0.105586435,0,0
" Godoy-Shimizu D, 2021, BUILDINGS CITIES",0.000204834,1.45E-20,0,0.046110109,0,0
" Godvik, 2016, INFLUENCE WIND COHE",0.000204834,1.11E-06,0,0.104680833,0,0
" Goit Jp, 2019, ENERGIES",0.000204834,5.55E-10,0,0.081588315,0,0
" Golabchi A, 2016, FACILITIES",0.000204834,1.39E-10,0,0.080036723,0,0
" Golasi I, 2019, ENERG BUILDINGS",0.000204834,7.13E-13,0,0.070859399,0,0
" Golbazi M, 2019, ADV METEOROL",0.000204834,1.25E-05,0,0.105769439,0,0
" Goldshtik M, 1991, J FLUID MECH",0.000204834,1.71E-12,0,0.060073585,0,0
" Goldstein S, 1929, P R SOC LOND A-CONTA",0.000204834,5.57E-06,0,0.102255828,0,0
" Golub G H, 1996, MATRIX COMPUTATION",0.000204834,3.18E-08,0,0.080628912,0,0
" Gontier F, 2017, SENSORS-BASEL",0.000204834,7.01E-12,0,0.085366067,0,0
" Gonzalez Caceres A, 2017, P 59 C SIMULATION M",0.000204834,5.21E-12,0,0.069521382,0,0
" Gonzalez E, 2017, ENRGY PROCED",0.000409668,5.86E-06,0.001419738,0.095949372,0.001419738,0
" Gonzalez H, 2021, PHYS REV APPL",0.000204834,5.84E-08,0,0.090944655,0,0
" Gonzalez Jf, 2010, ENERG POLICY",0.000204834,8.80E-12,0,0.070493105,0,0
" Gonzalez Js, 2011, RENEW ENERG",0.000204834,0.049711498,0,0.113263578,0,0
" Gonzalez Rr, 1974, INT J BIOMETEOROL",0.000204834,6.80E-10,0,0.095911672,0,0
" Gonzalez-Rodriguez Ag, 2017, ENERGY SUSTAIN DEV",0.000204834,1.17E-05,0,0.092586622,0,0
" Good Cs, 2014, ENRGY PROCED",0.000204834,1.02E-10,0,0.087662279,0,0
" Good P, 2013, CLIM DYNAM",0.000204834,1.25E-08,0,0.105527095,0,0
" Goodrich Fc, 1962, J PHYS CHEM-US",0.000204834,5.84E-08,0,0.090944655,0,0
" Gooley Jj, 2010, SCI TRANSL MED",0.000409668,1.47E-14,0.003876698,0.062388979,0.003876698,0
" Gooroochurn M, 2019, J CLEAN ENERGY TECHN",0.000204834,3.41E-06,0,0.116407163,0,0
" Goovaerts C, 2017, BUILD ENVIRON",0.000409668,9.25E-15,0.002248097,0.064139788,0.002248097,0
" Gorges D, 2017, IFAC PAPERSONLINE",0.000204834,4.39E-06,0,0.11636277,0,0
" Gorman W, 2019, ENERG POLICY",0.000204834,0.049711498,0,0.113263578,0,0
" Gormont Re, 1973, MATH MODEL UNSTEAD",0.000204834,3.70E-05,0,0.120713102,0,0
" Gotelli C, 2019, ENERGIES",0.000204834,2.02E-07,0,0.097377082,0,0
" Gottschall J, 2014, ENRGY PROCED",0.000409668,9.95E-08,0.001023121,0.097330489,0.001023121,0
" Gottschall J, 2017, WIRES ENERGY ENVIRON",0.000409668,9.95E-08,0.001023121,0.097330489,0.001023121,0
" Gottschall J, EWEA 2015 OFFSHOR",0.000204834,5.55E-10,0,0.081588315,0,0
" Goy S, 2020, ENERGIES",0.000409668,1.33E-08,0.015975962,0.10628987,0.016133268,0
" Gozcu O, 2017, INTERSOC C THERMAL T",0.000204834,9.62E-12,0,0.083514378,0,0
" Graham A, 2020, BUILD CITIES",0.000204834,5.19E-11,0,0.081651085,0,0
" Graham A, 2020, WE GO NOW LESSONS LE",0.000204834,1.55E-11,0,0.080107642,0,0
" Graham Jb, 2009, ENERG POLICY",0.000204834,0.049711498,0,0.113263578,0,0
" Graham Lt, 2021, BUILD CITIES",0.000204834,3.97E-09,0,0.094508005,0,0
" Granderson J, 2014, ENERGY",0.000204834,1.50E-07,0,0.108844447,0,0
" Granderson J, 2015, APPL ENERG",0.000204834,1.50E-07,0,0.108844447,0,0
" Granderson J, 2016, APPL ENERG",0.000204834,1.50E-07,0,0.108844447,0,0
" Granderson J, 2017, ENERG BUILDINGS",0.000204834,1.50E-07,0,0.108844447,0,0
" Grant Da, 2017, BEHAV RES METHODS",0.000204834,3.26E-16,0,0.055493038,0,0
" Graves A, 2013, INT CONF ACOUST SPEE",0.000204834,0.000381076,0,0.113828721,0,0
" Gray A, 2019, WIND EUROP",0.000204834,5.74E-06,0,0.0958966,0,0
" Gray A, 2020, WHAT ARE OPERATION",0.000204834,3.18E-08,0,0.080628912,0,0
" Greenberg S, 2006, BEST PRACTICES DAT",0.000204834,9.62E-12,0,0.083514378,0,0
" Greenblatt Jb, 2007, ENERG POLICY",0.000204834,0.049711498,0,0.113263578,0,0
" Greening La, 2000, ENERG POLICY",0.000204834,8.80E-12,0,0.070493105,0,0
" Gregg Mc, 1972, DEEP-SEA RES",0.000204834,1.16E-05,0,0.104247187,0,0
" Grey A, 2020, OFFSHORE RENEWABLE ",0.000204834,3.18E-08,0,0.080628912,0,0
" Gribben B J, 2019, TECHNICAL PAPE",0.000204834,3.10E-05,0,0.093017052,0,0
" Gribben Bj, 2019, POTENTIAL FLOW MODE",0.000204834,2.55E-05,0,0.092621753,0,0
" Grieves M, 2017, TRANSDISCIPLINARY PE",0.000204834,2.67E-09,0,0.094864271,0,0
" Griffith Rm, 1962, IND ENG CHEM FUND",0.000204834,1.11E-11,0,0.067838533,0,0
" Grillone B, 2020, RENEW SUST ENERG REV",0.000204834,1.50E-07,0,0.108844447,0,0
" Grimsditch G D, 2006, CORAL REEF RESILIENC",0.000204834,1.01E-05,0,0.104140447,0,0
